Model,mean_test_score,std_test_score,mean_fit_time,mean_score_time,params
DecisionTreeClassifier,0.7792368681863231,0.023307269527197583,0.004392266273498535,0.000849461555480957,"{'class_weight': None, 'splitter': 'random', 'max_features': None, 'max_depth': 10, 'criterion': 'gini'}"
DecisionTreeClassifier,0.777998017839445,0.013213861243570343,0.010329222679138184,0.0005681753158569336,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'log2', 'max_depth': 100, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.777998017839445,0.013213861243570343,0.010553455352783203,0.0005815744400024414,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'log2', 'max_depth': 50, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.777998017839445,0.013213861243570343,0.01047818660736084,0.0005562067031860352,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 100, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.777998017839445,0.013213861243570343,0.010604357719421387,0.0005777359008789062,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.7772547076313181,0.033811813370438044,0.00520777702331543,0.0019116401672363281,"{'class_weight': None, 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.7772547076313181,0.033811813370438044,0.005534958839416504,0.0006029129028320313,"{'class_weight': None, 'splitter': 'random', 'max_features': 'log2', 'max_depth': 50, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.7772547076313181,0.033811813370438044,0.005264472961425781,0.0005901813507080078,"{'class_weight': None, 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 100, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.7772547076313181,0.033811813370438044,0.005219793319702149,0.0005939483642578125,"{'class_weight': None, 'splitter': 'random', 'max_features': 'log2', 'max_depth': 100, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.7742814667988107,0.026912822063484068,0.004953527450561523,0.0005713701248168945,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': None, 'max_depth': 10, 'criterion': 'gini'}"
DecisionTreeClassifier,0.772794846382557,0.023416448450251877,0.005308175086975097,0.0008075237274169922,"{'class_weight': None, 'splitter': 'random', 'max_features': 'log2', 'max_depth': 100, 'criterion': 'gini'}"
DecisionTreeClassifier,0.772794846382557,0.023416448450251877,0.004429674148559571,0.0006210088729858398,"{'class_weight': None, 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 100, 'criterion': 'gini'}"
DecisionTreeClassifier,0.772794846382557,0.023416448450251877,0.004430294036865234,0.0005831003189086914,"{'class_weight': None, 'splitter': 'random', 'max_features': 'log2', 'max_depth': 50, 'criterion': 'gini'}"
