tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001794721;0.05; 17965192;43815299 ;2.44;73.38;
0.001482935;0.05; 18167983;42858748 ;2.36;60.98;
0.001372512;0.11; 19582856;45587083 ;2.33;74.57;
0.001371888;0.05; 19558290;46900823 ;2.40;52.17;
0.001383805;0.05; 18720104;44014148 ;2.35;56.25;
0.001500879;0.05; 19034071;45417194 ;2.39;73.63;
0.001413041;0.11; 18332291;44998123 ;2.45;78.12;
0.001384424;0.11; 18561684;43819395 ;2.36;73.43;
0.001371210;0.05; 18722543;43055178 ;2.30;66.20;
0.001390212;0.05; 19053339;44668751 ;2.34;65.45;
0.001380780;0.05; 18609617;43140988 ;2.32;73.64;
0.001366262;0.05; 19329569;44831078 ;2.32;42.00;
0.001399828;0.11; 18789568;43612050 ;2.32;74.32;
0.001384519;0.10; 18703120;43938148 ;2.35;36.36;
0.001370722;0.11; 21105154;45965585 ;2.18;74.87;
0.001382383;0.10; 18263052;42383915 ;2.32;66.19;
0.001387648;0.05; 19766283;44643949 ;2.26;66.36;
0.001385659;0.11; 21548160;48043397 ;2.23;75.00;
0.001374087;0.05; 17972556;43658986 ;2.43;65.91;
0.001414805;0.05; 18296048;43236442 ;2.36;66.42;
0.001390317;0.10; 18164345;44319918 ;2.44;50.00;
0.001371498;0.11; 18982803;44734688 ;2.36;74.97;
0.001423743;0.05; 21512526;46530283 ;2.16;62.16;
0.001369597;0.05; 19271699;43880907 ;2.28;73.58;
0.001382211;0.10; 21391903;47836981 ;2.24;65.88;
0.001363256;0.05; 18428831;45364082 ;2.46;56.89;
0.001364093;0.11; 18970338;45726918 ;2.41;68.45;
0.001370262;0.11; 18118637;44776807 ;2.47;42.00;
0.001365802;0.05; 19574115;47530540 ;2.43;75.81;
0.001435772;0.11; 18823229;44591425 ;2.37;47.64;
0.001370590;0.11; 20427498;47477389 ;2.32;0.00;
0.001371977;0.05; 19713648;44609157 ;2.26;74.91;
0.001373394;0.05; 18836948;45217537 ;2.40;74.20;
0.001388745;0.05; 18064014;44734095 ;2.48;74.06;
0.001428079;0.11; 18277367;44039804 ;2.41;64.88;
0.001477237;0.05; 18462172;44695453 ;2.42;50.00;
0.001370599;0.11; 18041815;44276665 ;2.45;62.06;
0.001461062;0.10; 18472332;45316888 ;2.45;27.27;
0.001371798;0.05; 18093372;44833723 ;2.48;65.05;
0.001404047;0.11; 18657323;44370845 ;2.38;51.16;
0.001368815;0.11; 18357274;44633219 ;2.43;75.50;
0.001467523;0.05; 18080988;44907243 ;2.48;67.83;
0.001367926;0.11; 18574321;45151924 ;2.43;55.93;
0.001376732;0.05; 19889483;45712281 ;2.30;69.56;
0.001449472;0.05; 18122829;44850168 ;2.47;73.19;
0.001448595;0.06; 18440925;45940288 ;2.49;65.97;
0.001366280;0.05; 19080283;46680249 ;2.45;100.00;
0.001384543;0.11; 21285020;48005032 ;2.26;53.33;
0.001370171;0.11; 18299955;43874907 ;2.40;47.37;
0.001367478;0.05; 23876683;38527217 ;1.61;75.00;
0.001369194;0.05; 18406044;46440033 ;2.52;71.88;
0.001395308;0.10; 19368477;45097522 ;2.33;73.30;
0.001387979;0.11; 18542116;43742670 ;2.36;66.35;
0.001383810;0.11; 18923908;44680696 ;2.36;74.04;
0.001372896;0.11; 18188848;43718901 ;2.40;74.31;
0.001366098;0.10; 20004523;46577214 ;2.33;70.32;
0.001385189;0.11; 20502810;45146151 ;2.20;73.83;
0.001392325;0.11; 19856449;46136148 ;2.32;50.00;
0.001445239;0.05; 18022197;43705079 ;2.43;63.16;
0.001369345;0.05; 17870086;43841540 ;2.45;74.35;
0.001372392;0.05; 18920903;45771009 ;2.42;54.32;
0.001430111;0.09; 19581512;32493393 ;1.66;66.65;
0.001390697;0.06; 19271777;45531955 ;2.36;73.34;
0.001448291;0.11; 21511243;47897688 ;2.23;27.59;
0.001412088;0.05; 18715528;44722205 ;2.39;56.80;
0.001367318;0.11; 22037413;45753826 ;2.08;74.82;
0.001387955;0.05; 18337894;44517294 ;2.43;42.86;
0.001386426;0.05; 18071386;43567168 ;2.41;77.42;
0.001459156;0.04; 13438610;30972079 ;2.30;56.20;
0.001466156;0.08; 13632151;30556989 ;2.24;56.01;
0.001439693;0.04; 13745070;31671273 ;2.30;73.91;
0.001435393;0.08; 14063677;32075889 ;2.28;66.67;
0.001433087;0.08; 13691530;31550066 ;2.30;70.83;
0.001440552;0.04; 13536193;31363160 ;2.32;53.12;
0.001437601;0.04; 13930695;32872547 ;2.36;59.96;
0.001419206;0.04; 13889111;32335419 ;2.33;59.86;
0.001505200;0.04; 14020349;33027572 ;2.36;60.13;
0.001373943;0.04; 12854089;31151988 ;2.42;59.81;
0.001442160;0.04; 14384593;33224747 ;2.31;65.00;
0.001473602;0.04; 13692694;32330228 ;2.36;50.00;
0.001439032;0.08; 13458497;31892277 ;2.37;54.28;
0.001449367;0.08; 13882934;31455221 ;2.27;64.29;
0.001481222;0.04; 14692152;30393488 ;2.07;61.49;
0.001476509;0.09; 13702365;31695245 ;2.31;100.00;
0.001444879;0.05; 13975469;33375897 ;2.39;51.70;
0.001466294;0.08; 13782027;30697133 ;2.23;69.37;
0.001449475;0.05; 13653545;30550171 ;2.24;48.70;
0.001442189;0.04; 14204869;33157717 ;2.33;58.52;
0.001426071;0.08; 15406804;35892193 ;2.33;61.72;
0.001474867;0.08; 13635018;33258433 ;2.44;54.58;
0.001435913;0.09; 13395574;32467393 ;2.42;35.71;
0.001393149;0.04; 14314451;32166036 ;2.25;100.00;
0.001445361;0.04; 14429452;34087774 ;2.36;47.74;
0.001460914;0.04; 13859338;32496859 ;2.34;59.82;
0.001457450;0.08; 14313181;31971715 ;2.23;54.14;
0.001442118;0.04; 13906138;31503651 ;2.27;40.63;
0.001460889;0.08; 13766852;32604305 ;2.37;66.67;
0.001477717;0.04; 14180340;31923241 ;2.25;54.58;
0.001473420;0.04; 13794685;31496695 ;2.28;60.93;
0.001395873;0.08; 13344516;30268375 ;2.27;54.55;
0.001411124;0.04; 13956820;30139405 ;2.16;45.83;
0.001438383;0.08; 14123662;30389105 ;2.15;50.00;
0.001426507;0.08; 13798445;29360547 ;2.13;100.00;
0.001453303;0.08; 13413118;31104933 ;2.32;52.00;
0.001437840;0.09; 14027187;30976018 ;2.21;63.21;
0.001462447;0.04; 13613494;30476475 ;2.24;52.26;
0.001403748;0.08; 13653044;29666635 ;2.17;58.92;
0.001431622;0.08; 13694277;31466885 ;2.30;0.00;
0.001410769;0.08; 13496117;31115630 ;2.31;100.00;
0.001432370;0.08; 13485508;30472750 ;2.26;46.45;
0.001438433;0.05; 14110986;31073599 ;2.20;70.83;
0.001451157;0.04; 14682937;29640382 ;2.02;48.28;
0.001460090;0.09; 13535302;30460567 ;2.25;51.61;
0.001423681;0.06;  9612480;17156518 ;1.78;27.52;
0.001431959;0.03;  8860574;16766059 ;1.89;29.71;
0.001429179;0.03;  9183474;16947060 ;1.85;47.06;
0.001445652;0.03;  8566370;16578150 ;1.94;57.14;
0.001472149;0.06;  8596168;16302945 ;1.90;35.60;
0.001369304;0.06;  8892769;15827212 ;1.78;30.60;
0.001425469;0.03;  8598414;16246780 ;1.89;37.93;
0.001404002;0.06;  8629300;18083348 ;2.10;41.59;
0.001427478;0.06;  9127442;17738087 ;1.94;21.88;
0.001435485;0.03;  9896955;16882378 ;1.71;49.96;
0.001441480;0.03;  8715499;16402449 ;1.88;100.00;
0.001449984;0.06;  8406859;16974925 ;2.02;40.22;
0.001437614;0.03;  8780530;18083553 ;2.06;27.69;
0.001436530;0.06;  8144222;16885108 ;2.07;43.96;
0.001432370;0.06; 14750994;26923084 ;1.83;64.71;
0.001555024;0.07; 25675608;31986692 ;1.25;36.65;
0.001440950;0.06; 14366290;28847125 ;2.01;47.06;
0.001506954;0.08; 20125224;27573968 ;1.37;37.88;
0.001446757;0.03; 14298045;26758544 ;1.87;37.27;
0.001453173;0.06; 15207246;24745367 ;1.63;43.25;
0.001399170;0.04; 21855703;29470034 ;1.35;53.47;
0.001467758;0.03; 14371783;27033327 ;1.88;50.00;
0.001425495;0.06; 14908311;26240081 ;1.76;44.48;
0.001435472;0.06; 13896173;27613245 ;1.99;50.00;
0.001410966;0.03; 20355303;27247812 ;1.34;33.33;
0.001497848;0.03; 16865948;23539306 ;1.40;38.92;
0.001523023;0.06; 18302912;27918628 ;1.53;50.00;
0.001446028;0.04; 17357628;22066540 ;1.27;63.16;
0.001397511;0.04;  9088524;19090366 ;2.10;100.00;
0.001362401;0.04;  8753718;18151645 ;2.07;47.62;
0.001452424;0.08;  9599457;18645099 ;1.94;37.27;
0.001482581;0.03; 15935833;23945169 ;1.50;50.00;
0.001455730;0.06; 13604502;25932520 ;1.91;100.00;
0.001454514;0.03; 13971700;26286221 ;1.88;49.06;
0.001472842;0.03; 16380428;25089866 ;1.53;100.00;
0.001444902;0.08;  9046843;16541245 ;1.83;100.00;
0.001453546;0.03; 14209588;26660637 ;1.88;48.26;
0.001437556;0.04;  8665265;17266313 ;1.99;36.57;
0.001430111;0.06; 14254152;26677284 ;1.87;50.00;
0.001455225;0.08; 21546699;30684636 ;1.42;40.41;
0.001434516;0.06; 16514019;24159447 ;1.46;32.00;
0.001441269;0.03; 13809809;28300410 ;2.05;56.25;
0.001446184;0.06; 14125169;27806120 ;1.97;43.77;
0.001428251;0.03; 14487102;28033131 ;1.94;39.29;
0.001440234;0.03; 13925911;26927533 ;1.93;39.21;
0.001429618;0.06; 14666594;27499962 ;1.88;35.34;
0.001474886;0.03; 14316444;26625843 ;1.86;57.14;
0.001450010;0.03; 18178911;24301796 ;1.34;40.84;
0.001391164;0.06; 13982072;25684070 ;1.84;42.15;
0.001442483;0.08; 24764694;31388885 ;1.27;39.43;
0.001439683;0.06; 16131954;25090002 ;1.56;50.00;
0.001433329;0.06; 15089570;24225636 ;1.61;35.29;
0.001400334;0.08; 12044855;19647653 ;1.63;38.86;
0.001426189;0.03; 18675308;26320061 ;1.41;100.00;
0.001517677;0.05;  8721237;16014020 ;1.84;52.38;
0.001434190;0.06; 16383648;24216311 ;1.48;45.30;
0.001443013;0.03; 13863506;24531743 ;1.77;44.58;
0.001433756;0.08;  8547241;16685671 ;1.95;43.33;
0.001410111;0.06; 14604781;29078697 ;1.99;100.00;
0.001454276;0.03; 20890604;29252557 ;1.40;47.38;
0.001452217;0.04; 15377855;28173274 ;1.83;100.00;
0.001512578;0.07;  8715230;17981553 ;2.06;33.33;
0.001420930;0.04;  8825590;16763305 ;1.90;42.13;
0.001420174;0.03; 14105545;25262421 ;1.79;36.67;
0.001468836;0.04; 20731057;25406270 ;1.23;44.12;
0.001439651;0.06; 16517537;24098089 ;1.46;58.82;
0.001464511;0.06; 13959471;28102626 ;2.01;43.71;
0.001435068;0.06; 13822238;25822133 ;1.87;40.76;
0.001407799;0.03; 14876356;27446679 ;1.84;100.00;
0.001445352;0.09;  9668637;16856390 ;1.74;50.00;
0.001442137;0.04;  8479489;17833952 ;2.10;44.44;
0.001496367;0.08; 21920785;28164450 ;1.28;38.10;
0.001394484;0.08; 20575613;19638473 ;0.95;44.44;
0.001400022;0.06; 17047999;23626321 ;1.39;40.36;
0.001411813;0.06; 14286250;26345967 ;1.84;40.94;
0.001441086;0.06; 16202126;25286389 ;1.56;47.06;
0.001427045;0.03; 14189066;26029555 ;1.83;0.00;
0.001401238;0.03; 14313218;25131198 ;1.76;42.57;
0.001437110;0.06; 16358054;23426617 ;1.43;33.33;
0.001433661;0.08; 21214678;26569328 ;1.25;100.00;
0.001520726;0.03; 21389399;25002086 ;1.17;33.33;
0.001458916;0.06; 14936805;24804217 ;1.66;100.00;
0.001454579;0.08;  8893298;17113624 ;1.92;100.00;
0.001431029;0.03; 13793205;24931445 ;1.81;44.70;
0.001442147;0.03; 13388749;22697417 ;1.70;53.33;
0.001466007;0.03; 14409863;26801826 ;1.86;51.74;
0.001468279;0.06; 14621459;27862669 ;1.91;46.67;
0.001431895;0.04; 19192065;23205882 ;1.21;43.55;
0.001463054;0.07; 21713240;25431355 ;1.17;43.97;
0.001414397;0.03; 15168192;26672222 ;1.76;48.47;
0.001435204;0.08; 19470017;27025097 ;1.39;24.14;
0.001432549;0.03; 18232481;24633094 ;1.35;100.00;
0.001458470;0.07; 21187710;28338311 ;1.34;35.00;
0.001439135;0.04;  8686537;17098008 ;1.97;100.00;
0.001407699;0.06; 14217106;27653365 ;1.95;48.81;
0.002880642;0.11; 23232117;28449360 ;1.22;57.01;
0.001431210;0.03; 15970973;81763701 ;5.12;24.14;
0.001442785;0.04;  7848563;16994592 ;2.17;41.46;
0.001471826;0.06; 16034882;24542518 ;1.53;100.00;
0.001433765;0.03; 13231493;25866938 ;1.95;48.54;
0.001443037;0.04;  8184770;17429749 ;2.13;35.47;
0.001454713;0.04;  8325522;17226284 ;2.07;40.95;
0.001434801;0.06; 14724975;27558271 ;1.87;100.00;
0.001432474;0.03; 13952666;25990506 ;1.86;0.00;
0.001449738;0.06; 14052212;25999915 ;1.85;38.22;
0.001429433;0.06; 14111421;26225094 ;1.86;39.12;
0.001467692;0.08; 24497316;30820622 ;1.26;42.10;
0.001477695;0.07; 14926958;25186531 ;1.69;0.00;
0.001469088;0.03; 13721074;27718784 ;2.02;50.00;
0.001428222;0.03;  9403395;17825237 ;1.90;52.22;
0.001465325;0.03; 16201253;24718116 ;1.53;0.00;
0.001425720;0.06; 15054793;24185555 ;1.61;100.00;
0.001445990;0.07; 26379872;33048196 ;1.25;42.09;
0.001464104;0.08; 18227236;27815216 ;1.53;47.01;
0.001434442;0.03; 12818765;23968572 ;1.87;58.82;
0.001534243;0.03; 17186033;24877043 ;1.45;61.11;
0.001435172;0.04; 19246667;28153156 ;1.46;50.00;
0.001430364;0.03; 14313480;25897409 ;1.81;46.11;
0.001434671;0.06; 17773095;27092181 ;1.52;0.00;
0.001438334;0.04; 21233754;32402637 ;1.53;43.66;
0.001447915;0.08;  8440939;17825469 ;2.11;37.85;
0.001453625;0.06; 14467881;25092141 ;1.73;36.36;
0.001433691;0.06; 13981484;25609647 ;1.83;36.37;
0.001426157;0.04; 21952437;29607263 ;1.35;45.85;
0.001411260;0.04; 18299114;28719095 ;1.57;39.91;
0.001434797;0.08; 15321337;27225037 ;1.78;41.20;
0.001441363;0.06; 15615279;24184635 ;1.55;0.00;
0.001443446;0.03; 19291869;27006108 ;1.40;0.00;
0.001424366;0.06; 13680802;25367017 ;1.85;24.14;
0.001446778;0.06; 15393454;28543589 ;1.85;100.00;
0.001456482;0.04;  9682206;18724620 ;1.93;30.91;
0.001435623;0.06; 16844080;24437212 ;1.45;24.00;
0.001452412;0.08; 21049555;25529709 ;1.21;41.18;
0.001483542;0.06; 14856612;25231232 ;1.70;30.43;
0.001471331;0.03; 13854040;25910907 ;1.87;40.07;
0.001442941;0.06; 14836394;24585287 ;1.66;49.73;
0.001440640;0.03; 14447614;26745119 ;1.85;42.64;
0.001446463;0.07; 20133350;28503554 ;1.42;50.02;
0.001458555;0.06; 18322903;27132216 ;1.48;66.67;
0.001543827;0.03; 14054782;26439686 ;1.88;40.79;
0.001454961;0.03; 15537452;25062055 ;1.61;47.37;
0.001441269;0.07; 26282964;31367402 ;1.19;100.00;
0.001424850;0.06; 13247230;26472790 ;2.00;45.95;
0.001425321;0.06; 14121937;26431803 ;1.87;0.00;
0.001482888;0.03; 21757525;24862746 ;1.14;39.33;
0.001457041;0.03; 21397595;29478777 ;1.38;49.78;
0.001431025;0.03; 14027951;26591023 ;1.90;38.05;
0.001420629;0.03; 15948011;25948572 ;1.63;52.38;
0.001451061;0.04;  8030803;17063853 ;2.12;39.22;
0.001440751;0.04; 12978383;25564247 ;1.97;53.85;
0.001438779;0.08; 21023595;28619733 ;1.36;46.32;
0.001439302;0.06; 17026000;24326439 ;1.43;41.32;
0.001453708;0.06; 14673799;26004310 ;1.77;0.00;
0.001481382;0.03; 14404049;24165794 ;1.68;51.59;
0.001453102;0.05;  8345287;16092663 ;1.93;37.32;
0.001448954;0.03; 14552682;27579768 ;1.90;41.52;
0.001424052;0.07; 22759730;28557100 ;1.25;38.30;
0.001501497;0.03; 18642742;25645895 ;1.38;40.22;
0.001432647;0.04;  7984251;15588242 ;1.95;38.61;
0.001442333;0.04; 26591989;33653663 ;1.27;40.91;
0.001431328;0.04;  8171992;16954286 ;2.07;42.38;
0.001433404;0.06; 16396731;23833599 ;1.45;40.12;
0.001539502;0.07; 18910485;28844752 ;1.53;53.33;
0.001435859;0.03; 15826118;23998293 ;1.52;64.71;
0.001452340;0.08; 11880159;20043710 ;1.69;37.83;
0.001459824;0.03; 16781052;24831796 ;1.48;33.33;
0.001411444;0.03; 14594304;26172096 ;1.79;42.13;
0.001445400;0.04; 19632136;27779306 ;1.41;35.77;
0.001459090;0.03; 15268119;28285635 ;1.85;100.00;
0.001449020;0.03; 14653195;27147932 ;1.85;40.64;
0.001430647;0.03; 13937994;27321397 ;1.96;41.98;
0.001477466;0.04; 28877174;39576379 ;1.37;43.75;
0.001466632;0.06; 13843087;26970032 ;1.95;35.00;
0.001443625;0.06; 13104143;25377288 ;1.94;100.00;
0.001463494;0.08;  8033879;16946270 ;2.11;35.66;
0.001447622;0.03; 14077812;25567837 ;1.82;47.06;
0.001447484;0.03; 19193744;25298922 ;1.32;38.10;
0.001461360;0.08; 11387547;20296688 ;1.78;42.43;
0.001411487;0.03; 15903586;26447019 ;1.66;42.12;
0.001456700;0.08; 11962916;21551201 ;1.80;35.58;
0.001459388;0.04;  7847815;15487798 ;1.97;43.75;
0.001433993;0.03; 17797495;25656285 ;1.44;64.71;
0.001592035;0.03; 14106307;24650791 ;1.75;43.15;
0.001436596;0.06; 16821579;24971420 ;1.48;43.20;
0.001454272;0.08; 22568054;29014531 ;1.29;53.33;
0.001450425;0.04; 10135101;16603386 ;1.64;100.00;
0.001383100;0.04; 11625174;23574615 ;2.03;100.00;
0.001398703;0.08;  8390268;16823923 ;2.01;48.09;
0.001441593;0.04;  8646950;17306413 ;2.00;44.44;
0.001419128;0.07; 22181512;29575259 ;1.33;57.89;
0.001422485;0.04;  9826911;18185354 ;1.85;35.61;
0.001440566;0.04;  9849825;16389727 ;1.66;52.21;
0.001383278;0.04; 25375879;32631672 ;1.29;60.00;
0.001453430;0.04; 21341878;33857924 ;1.59;38.81;
0.001438673;0.06; 14612353;27159003 ;1.86;38.47;
0.001443749;0.06; 15808961;27411069 ;1.73;50.00;
0.001437952;0.03; 14352272;26656970 ;1.86;44.62;
0.001417699;0.04; 23147668;30530128 ;1.32;52.73;
0.001439907;0.03; 14411045;26245168 ;1.82;100.00;
0.001427901;0.04; 20902839;26246918 ;1.26;46.11;
0.001459141;0.06; 18309115;25417497 ;1.39;38.71;
0.001433542;0.03; 14465482;25296673 ;1.75;47.11;
0.001409389;0.08; 21420316;31215250 ;1.46;44.73;
0.001421613;0.04; 10349763;18481654 ;1.79;53.20;
0.001461339;0.03; 13636485;26284518 ;1.93;100.00;
0.001445827;0.06; 14364935;27803721 ;1.94;41.80;
0.001469581;0.06; 16269879;24684519 ;1.52;30.43;
0.001464113;0.04; 12242874;15834773 ;1.29;47.06;
0.001481044;0.04;  9102478;16219343 ;1.78;40.41;
0.001464890;0.03; 14145719;27067860 ;1.91;45.03;
0.001455262;0.08; 22057679;29591077 ;1.34;32.00;
0.001462106;0.06; 16038570;24920833 ;1.55;50.64;
0.001442046;0.06; 13431919;26482382 ;1.97;47.03;
0.001453664;0.03; 16005908;24027193 ;1.50;46.64;
0.001445446;0.04;  7915273;17032145 ;2.15;45.92;
0.001431526;0.08; 13610543;24393055 ;1.79;53.33;
0.001415042;0.06; 13319458;27021329 ;2.03;40.57;
0.001425607;0.03; 14186786;26993500 ;1.90;50.00;
0.001474488;0.04; 20676287;30111635 ;1.46;38.74;
0.001460007;0.04; 23613255;30419457 ;1.29;37.66;
0.001468633;0.03; 16675154;22849292 ;1.37;44.23;
0.001443327;0.04;  8583812;16988982 ;1.98;33.33;
0.001420189;0.03; 16328799;25132664 ;1.54;40.22;
0.001441978;0.03; 14382416;26358931 ;1.83;22.22;
0.001437860;0.08; 20349122;27093192 ;1.33;57.14;
0.001426081;0.03; 14377688;25476873 ;1.77;35.99;
0.001470570;0.07;  8693796;17462687 ;2.01;53.33;
0.001457631;0.08; 19745787;27004268 ;1.37;38.07;
0.001479233;0.03; 14390889;25826586 ;1.79;53.85;
0.001462194;0.06; 14567751;25847177 ;1.77;50.60;
0.001433311;0.06; 14854414;25664228 ;1.73;100.00;
0.001443646;0.06; 13997614;26803729 ;1.91;30.43;
0.001459574;0.06; 16718985;24311076 ;1.45;35.00;
0.001419377;0.03; 22969501;31204060 ;1.36;47.51;
0.001422034;0.03; 14425567;25404130 ;1.76;50.00;
0.001468772;0.06;  8868397;18051364 ;2.04;42.27;
0.001451075;0.06; 14259058;26960696 ;1.89;100.00;
0.001415625;0.06; 15160881;27463758 ;1.81;53.85;
0.001459367;0.06; 14624650;25719228 ;1.76;49.05;
0.001444200;0.06; 14399280;26600277 ;1.85;46.37;
0.001461556;0.04; 18891626;26455167 ;1.40;53.81;
0.001417069;0.06; 15524492;23692730 ;1.53;44.66;
0.001463606;0.04; 21158891;28044711 ;1.33;100.00;
0.001445109;0.03; 15466627;28410778 ;1.84;42.64;
0.001447229;0.03; 13914512;25430413 ;1.83;40.01;
0.001428168;0.03; 24006166;28634724 ;1.19;39.53;
0.001421427;0.07; 24958241;32466931 ;1.30;46.79;
0.001437294;0.03; 14682704;26663528 ;1.82;49.45;
0.001452790;0.06; 14043135;26201749 ;1.87;44.54;
0.001433547;0.03; 14838087;28747419 ;1.94;100.00;
0.001411149;0.06; 15673049;24161120 ;1.54;51.34;
0.001449126;0.03; 14602238;26908892 ;1.84;44.44;
0.001442767;0.04; 22209476;27432468 ;1.24;50.96;
0.001445835;0.03; 14453104;29531953 ;2.04;63.16;
0.001531100;0.06; 14904203;26589550 ;1.78;43.75;
0.001466897;0.03; 14345126;25416910 ;1.77;39.30;
0.001485482;0.06;  9138815;16324647 ;1.79;100.00;
0.001433927;0.03; 14385382;27063681 ;1.88;100.00;
0.001424672;0.03; 14418774;25181118 ;1.75;50.00;
0.001452502;0.08; 21621004;29999462 ;1.39;31.56;
0.001452426;0.03; 14559193;25970603 ;1.78;42.16;
0.001452811;0.08; 24093436;31330184 ;1.30;38.78;
0.001453804;0.06; 16631612;26813672 ;1.61;42.69;
0.001427479;0.03; 18762209;25688795 ;1.37;36.26;
0.001451224;0.04; 47620514;69819038 ;1.47;39.59;
0.001512692;0.03; 14183012;25594539 ;1.80;44.44;
0.001440158;0.03; 14405525;25790972 ;1.79;40.77;
0.001473406;0.03; 23325060;33324230 ;1.43;31.82;
0.001431114;0.03; 14204770;27456724 ;1.93;100.00;
0.001466437;0.06; 15070035;27127096 ;1.80;43.58;
0.001409506;0.03; 14686458;26720657 ;1.82;100.00;
0.001465187;0.03; 15813896;26775742 ;1.69;36.78;
0.001439592;0.06; 15026140;26403496 ;1.76;36.84;
0.001444105;0.06; 13612192;24949944 ;1.83;37.42;
0.001437340;0.03; 14138178;27517657 ;1.95;45.57;
0.001469566;0.06; 16138722;26660734 ;1.65;42.24;
0.001453718;0.07; 18295616;26729282 ;1.46;40.67;
0.001438010;0.03; 14607749;26425442 ;1.81;46.15;
0.001451567;0.03; 16125716;25765631 ;1.60;50.00;
0.001443181;0.06; 14402567;27275015 ;1.89;42.86;
0.001418807;0.04; 22573781;29267516 ;1.30;43.29;
0.001461363;0.06; 15631028;26281072 ;1.68;33.33;
0.001443285;0.06; 16169739;27014114 ;1.67;40.67;
0.001445153;0.06; 14063526;25740123 ;1.83;44.58;
0.001459050;0.07; 19305243;27493351 ;1.42;44.80;
0.001540967;0.03; 15767320;25378162 ;1.61;50.00;
0.001465822;0.03; 14247095;27585244 ;1.94;41.90;
0.001801030;0.05;  8403909;17134724 ;2.04;0.00;
0.001450524;0.03; 19720702;29278511 ;1.48;22.22;
0.001398468;0.04;  9618658;20258531 ;2.11;55.29;
0.001442527;0.03; 14129262;26900834 ;1.90;0.00;
0.001474064;0.04; 17299031;27536058 ;1.59;0.00;
0.001451996;0.03; 13423185;24903866 ;1.86;100.00;
0.001457327;0.03; 17088880;25902527 ;1.52;41.19;
0.001420426;0.03; 15017442;26634078 ;1.77;43.68;
0.001439405;0.03; 15943077;24839030 ;1.56;50.33;
0.001467940;0.06; 15568495;26425940 ;1.70;100.00;
0.001466332;0.04;  7980356;17558571 ;2.20;53.33;
0.001421891;0.06; 15616723;25291271 ;1.62;57.14;
0.001458730;0.08; 21714129;27262022 ;1.26;0.00;
0.001495173;0.07; 18809993;27546779 ;1.46;49.98;
0.001502033;0.06; 14473468;26100200 ;1.80;40.82;
0.001454238;0.04; 18323977;25043314 ;1.37;39.99;
0.001433486;0.03; 15614231;26455018 ;1.69;100.00;
0.001426160;0.04; 23700611;30189828 ;1.27;43.53;
0.001481696;0.04; 18662652;29205080 ;1.56;37.18;
0.001460194;0.03; 17457465;25852705 ;1.48;45.45;
0.001446611;0.06; 15356002;26218807 ;1.71;50.00;
0.001422733;0.06; 14060884;27971302 ;1.99;100.00;
0.001425628;0.06; 14377857;29092321 ;2.02;0.00;
0.001471321;0.04; 19187232;27182301 ;1.42;100.00;
0.001476053;0.04; 11732965;21920131 ;1.87;42.06;
0.001455825;0.06; 16907568;24882857 ;1.47;48.38;
0.001454957;0.04; 21598189;28134769 ;1.30;37.17;
0.001445953;0.03; 15895899;26531545 ;1.67;100.00;
0.001403202;0.06; 14899814;26343853 ;1.77;43.49;
0.001453875;0.04; 11296476;21966234 ;1.94;63.16;
0.001427491;0.04;  9198461;18812597 ;2.05;100.00;
0.001431728;0.03; 14556133;29558074 ;2.03;0.00;
0.001421731;0.03; 14388485;27900097 ;1.94;46.24;
0.001411533;0.03; 14048285;26157239 ;1.86;0.00;
0.001442627;0.03; 14905120;27022334 ;1.81;47.06;
0.001420647;0.06; 14254265;26103084 ;1.83;0.00;
0.001420683;0.07; 18511229;24960062 ;1.35;37.30;
0.001433216;0.03; 14893737;28860161 ;1.94;52.63;
0.001450609;0.04; 17780413;25243537 ;1.42;33.74;
0.001449774;0.06; 15256047;25108797 ;1.65;44.44;
0.001463140;0.04;  9259106;16478735 ;1.78;43.75;
0.001491416;0.03; 16255957;23847949 ;1.47;42.50;
0.001488512;0.06; 17662325;28196925 ;1.60;47.06;
0.001432881;0.03; 15922199;26210854 ;1.65;53.85;
0.001452979;0.07; 18238758;27530211 ;1.51;53.85;
0.001423940;0.03; 13359311;26713705 ;2.00;50.00;
0.001430785;0.03; 13545807;25193515 ;1.86;41.80;
0.001458538;0.03; 15066500;24554635 ;1.63;40.12;
0.001416177;0.03; 13580231;25318517 ;1.86;57.14;
0.001439508;0.03; 14775666;25242438 ;1.71;34.13;
0.001446153;0.06; 16527190;24172617 ;1.46;34.74;
0.001431130;0.06; 16166765;27127224 ;1.68;50.00;
0.001446614;0.03; 14322107;24445140 ;1.71;35.73;
0.001439071;0.07; 19162949;25379302 ;1.32;100.00;
0.001421389;0.03; 14301873;26569190 ;1.86;33.22;
0.001412897;0.03;  2708676; 1441868 ;0.53;;
0.001409882;0.03; 14335058;15263841 ;1.06;;
0.001436148;0.02;  9274869;13154436 ;1.42;;
0.001510726;0.02;  9022074;12954215 ;1.44;;
