tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001448212;0.04; 20192581;46484708 ;2.30;0.00;
0.001373204;0.05; 20436239;48717787 ;2.38;63.85;
0.001427652;0.11; 21692321;50388134 ;2.32;65.60;
0.001395480;0.05; 18714566;46170675 ;2.47;74.52;
0.001389839;0.05; 19051570;44234713 ;2.32;64.82;
0.001403757;0.05; 19321775;48025531 ;2.49;64.73;
0.001384719;0.10; 19238873;51963698 ;2.70;74.77;
0.001407459;0.10; 20024877;51777684 ;2.59;66.68;
0.001384476;0.05; 30407114;69395709 ;2.28;63.16;
0.001397266;0.05; 19739077;47423982 ;2.40;63.16;
0.001378181;0.10; 20273195;50118034 ;2.47;67.60;
0.001367723;0.11; 19808690;47938371 ;2.42;65.39;
0.001385114;0.11; 20826422;51089409 ;2.45;64.88;
0.001385560;0.05; 18871407;42787396 ;2.27;75.00;
0.001389029;0.05; 19484434;44482698 ;2.28;59.37;
0.001370574;0.05; 32237766;72206414 ;2.24;73.29;
0.001411195;0.11; 19637958;45482349 ;2.32;71.37;
0.001399923;0.05; 20582079;49669521 ;2.41;65.00;
0.001425351;0.05; 20583808;52502036 ;2.55;74.45;
0.001404825;0.06; 18352013;44551077 ;2.43;77.42;
0.001403780;0.11; 19167252;44595146 ;2.33;55.26;
0.001452907;0.05; 18334994;44656837 ;2.44;65.01;
0.001369806;0.10; 20524270;55399313 ;2.70;63.80;
0.001373664;0.05; 20650319;49333686 ;2.39;77.42;
0.001384225;0.11; 20974451;48041759 ;2.29;60.00;
0.001368294;0.05; 19995596;48992677 ;2.45;73.22;
0.001384252;0.11; 21711684;45907956 ;2.11;77.42;
0.001393636;0.06; 18529786;43800149 ;2.36;100.00;
0.001381511;0.05; 18189872;45620088 ;2.51;0.00;
0.001398486;0.05; 19788289;56378400 ;2.85;100.00;
0.001477199;0.10; 18567361;46206652 ;2.49;66.38;
0.001391935;0.11; 29402327;72891904 ;2.48;66.95;
0.001399739;0.05; 19666019;46043797 ;2.34;75.00;
0.001377663;0.06; 23147685;60700711 ;2.62;72.63;
0.001406618;0.11; 18557002;46098842 ;2.48;69.63;
0.001388314;0.06; 19375364;55812626 ;2.88;74.70;
0.001377672;0.05; 21701914;45164575 ;2.08;50.00;
0.001433866;0.04; 20470469;48397591 ;2.36;63.16;
0.001400297;0.05; 18647015;46002790 ;2.47;73.15;
0.001411357;0.05; 18244278;45240810 ;2.48;64.10;
0.001454289;0.06; 18316494;45707059 ;2.50;60.00;
0.001395823;0.05; 22555830;51004657 ;2.26;77.42;
0.001381849;0.05; 19867328;49618058 ;2.50;74.15;
0.001373169;0.11; 22087907;45341435 ;2.05;63.65;
0.001371277;0.10; 19319354;47088928 ;2.44;58.09;
0.001393238;0.05; 26398343;51116788 ;1.94;50.00;
0.001399061;0.05; 21846187;45131920 ;2.07;77.42;
0.001388182;0.11; 20042096;48014240 ;2.40;58.06;
0.001381527;0.05; 18314524;44197714 ;2.41;65.48;
0.001373870;0.05; 19174599;49710956 ;2.59;73.25;
0.001394583;0.05; 21397658;47073219 ;2.20;60.00;
0.001440335;0.04; 21858676;34492689 ;1.58;50.00;
0.001397069;0.05; 18948850;43506816 ;2.30;67.89;
0.001380204;0.10; 19693965;45667567 ;2.32;60.00;
0.001398408;0.06; 19276393;47730073 ;2.48;62.16;
0.001434153;0.05; 19078853;45686523 ;2.39;42.86;
0.001401658;0.11; 18594550;45022915 ;2.42;50.00;
0.001368476;0.05; 21585613;44547370 ;2.06;65.10;
0.001386240;0.05; 18026723;44919377 ;2.49;63.01;
0.001387643;0.05; 19553518;54468250 ;2.79;0.00;
0.001371614;0.05; 19114839;53734829 ;2.81;58.06;
0.001371356;0.05; 18161706;45095310 ;2.48;65.54;
0.001393200;0.05; 18337135;46332757 ;2.53;70.70;
0.001383982;0.05; 20691174;51745816 ;2.50;77.42;
0.001425084;0.09; 14845765;36674116 ;2.47;65.00;
0.001601615;0.04; 13815843;31893665 ;2.31;54.95;
0.001415911;0.04; 13759171;31241210 ;2.27;63.40;
0.001593427;0.04; 14218987;31371865 ;2.21;65.37;
0.001465311;0.04; 14016657;32023457 ;2.28;59.73;
0.001464666;0.08; 14115149;31897275 ;2.26;59.32;
0.001433507;0.04; 14043509;31416010 ;2.24;33.33;
0.001418162;0.04; 14135096;32339256 ;2.29;55.88;
0.001453650;0.08; 14150573;31287340 ;2.21;100.00;
0.001535895;0.08; 14458832;32164219 ;2.22;58.12;
0.001545182;0.04; 13850092;32382616 ;2.34;58.18;
0.001475488;0.08; 13961712;32578573 ;2.33;59.42;
0.001562030;0.05; 14718807;34594241 ;2.35;61.36;
0.001501939;0.08; 14169405;31533438 ;2.23;100.00;
0.001424992;0.05; 13842925;32449737 ;2.34;61.44;
0.001889388;0.09; 14115986;33604473 ;2.38;64.52;
0.001450087;0.04; 13991628;32549218 ;2.33;100.00;
0.001432922;0.09; 14115998;32455241 ;2.30;57.67;
0.001470638;0.08; 14180282;31314775 ;2.21;65.31;
0.001499040;0.08; 14195952;31791323 ;2.24;55.26;
0.001502803;0.04; 13597971;31952457 ;2.35;67.72;
0.001423425;0.09; 14085019;31387368 ;2.23;67.60;
0.001462222;0.09; 14141758;32729630 ;2.31;56.68;
0.001520516;0.08; 14254768;32363338 ;2.27;69.57;
0.001427650;0.04; 14222977;30610817 ;2.15;50.00;
0.001464977;0.04; 14395152;31572401 ;2.19;63.10;
0.001556983;0.08; 14120902;30921782 ;2.19;62.63;
0.001417243;0.04; 14064894;32046203 ;2.28;55.99;
0.001449902;0.08; 14076159;32445706 ;2.31;64.46;
0.001417210;0.04; 13780612;31709754 ;2.30;61.97;
0.001452833;0.08; 14954082;31058458 ;2.08;54.60;
0.001436869;0.04; 13894909;31744975 ;2.28;63.62;
0.001457610;0.05; 13980748;32706408 ;2.34;53.30;
0.001456633;0.08; 15163999;34539925 ;2.28;58.91;
0.001446017;0.04; 16939535;36269226 ;2.14;100.00;
0.001429487;0.04; 13889259;31821761 ;2.29;51.85;
0.001420261;0.08; 14176187;31625058 ;2.23;56.56;
0.001408909;0.06; 10198594;18011994 ;1.77;50.00;
0.001705463;0.03;  8690363;16766752 ;1.93;38.10;
0.001427324;0.07;  8202743;16386151 ;2.00;45.20;
0.001432121;0.06;  9163415;17102459 ;1.87;24.68;
0.001441674;0.03;  9202391;17203062 ;1.87;100.00;
0.001440387;0.03;  8927531;17351292 ;1.94;100.00;
0.001523482;0.06;  8973338;17518448 ;1.95;60.00;
0.001469115;0.06;  9385205;17073097 ;1.82;27.49;
0.001473580;0.03;  8943374;17232125 ;1.93;36.36;
0.001482500;0.06;  8419658;16471231 ;1.96;66.67;
0.001432809;0.03; 13844437;18255004 ;1.32;0.00;
0.001477640;0.06; 13771307;19351254 ;1.41;38.83;
0.001474923;0.03;  8994133;16496991 ;1.83;44.55;
0.001437346;0.03;  9077023;16621781 ;1.83;16.67;
0.001474397;0.03;  8682282;16332997 ;1.88;37.79;
0.001414250;0.03;  8618453;16627776 ;1.93;50.00;
0.001471522;0.03;  8686496;16385987 ;1.89;32.97;
0.001441805;0.06;  9066398;16601729 ;1.83;43.96;
0.001534768;0.03;  8987776;16653416 ;1.85;42.11;
0.001488843;0.03;  8725488;16594834 ;1.90;35.00;
0.001467990;0.07;  9101287;16028262 ;1.76;45.12;
0.001442410;0.06;  8830633;16913523 ;1.92;41.90;
0.001546067;0.07;  9096247;17264559 ;1.90;100.00;
0.001695295;0.03;  8410385;17154490 ;2.04;38.48;
0.001642864;0.07;  8836899;16962870 ;1.92;25.00;
0.001433316;0.06;  8896285;16635854 ;1.87;33.33;
0.001448017;0.06;  9285670;17310571 ;1.86;40.88;
0.001462569;0.03;  8850196;17754827 ;2.01;50.00;
0.001449027;0.06;  8695459;17945934 ;2.06;0.00;
0.001450721;0.03; 25327036;25062915 ;0.99;31.43;
0.001438099;0.04; 14014779;19276247 ;1.38;45.91;
0.001451020;0.04; 14416201;18724930 ;1.30;43.69;
0.001439662;0.08; 14836255;18864010 ;1.27;0.00;
0.001450187;0.08; 14485596;17389041 ;1.20;50.00;
0.001521430;0.08; 14983231;19072730 ;1.27;53.33;
0.001478212;0.06; 24638676;19361704 ;0.79;100.00;
0.001465868;0.03; 22645993;22364094 ;0.99;48.00;
0.001490393;0.04; 16325199;19748350 ;1.21;45.51;
0.001461209;0.03; 13489283;18633202 ;1.38;36.36;
0.001460912;0.08; 14020236;18668857 ;1.33;45.45;
0.001520703;0.03; 26559760;23961048 ;0.90;52.40;
0.001457240;0.06; 23392710;23295939 ;1.00;45.82;
0.001502496;0.04; 14537333;16592296 ;1.14;0.00;
0.001455147;0.04;  8795037;17848039 ;2.03;39.07;
0.001440924;0.03; 20356256;21505283 ;1.06;42.63;
0.001473900;0.04; 14817554;18477304 ;1.25;36.36;
0.001465296;0.04; 14789100;21588010 ;1.46;43.01;
0.001393834;0.06; 15038579;27691202 ;1.84;39.28;
0.001456632;0.08; 14074982;18057411 ;1.28;0.00;
0.001437044;0.03; 21620303;20373683 ;0.94;43.80;
0.001469010;0.03; 14825763;25580757 ;1.73;45.45;
0.001480743;0.04; 20950503;21580642 ;1.03;41.77;
0.002131618;0.12;  9093548;16997483 ;1.87;37.65;
0.001447500;0.04; 14862672;18858601 ;1.27;47.62;
0.001469098;0.03;  9006190;18673219 ;2.07;35.00;
0.001485685;0.08; 23466502;22320031 ;0.95;47.06;
0.001468481;0.06; 21032029;26856041 ;1.28;100.00;
0.001446622;0.04; 15135228;26579035 ;1.76;45.49;
0.001464797;0.03; 21113060;21768012 ;1.03;31.58;
0.001486217;0.08; 16815616;19506821 ;1.16;58.82;
0.001467095;0.04; 14513115;17069307 ;1.18;47.46;
0.001499193;0.08; 16914634;19221474 ;1.14;42.19;
0.001461451;0.06; 21583541;21904329 ;1.01;50.99;
0.001489190;0.06; 25840199;24057840 ;0.93;48.55;
0.001440672;0.04; 14987683;18106707 ;1.21;35.58;
0.001427183;0.08; 14143213;17726535 ;1.25;50.00;
0.001430553;0.03; 17528497;22600911 ;1.29;41.50;
0.001509004;0.07; 15928969;17169696 ;1.08;41.18;
0.001505932;0.04; 10604517;18827741 ;1.78;50.00;
0.001445855;0.03; 24036929;26193581 ;1.09;0.00;
0.001450723;0.04; 14583089;16934937 ;1.16;100.00;
0.001435461;0.07; 16319936;20163294 ;1.24;33.33;
0.001484295;0.08; 14084775;18190124 ;1.29;41.25;
0.001456840;0.04; 22062361;22650668 ;1.03;47.37;
0.001504613;0.04; 14350457;25827376 ;1.80;40.74;
0.001472524;0.05; 16292086;31321361 ;1.92;45.11;
0.001459422;0.07; 23084032;21873403 ;0.95;43.09;
0.001458912;0.03; 19460209;22578478 ;1.16;41.49;
0.001507349;0.08; 13970371;17620726 ;1.26;40.53;
0.001473525;0.08; 13750421;18039716 ;1.31;100.00;
0.001502455;0.04; 15821354;20807857 ;1.32;100.00;
0.001444065;0.04; 30641495;17632575 ;0.58;41.51;
0.001507721;0.08; 15245998;19718974 ;1.29;40.50;
0.001489480;0.04; 22353741;20732203 ;0.93;46.05;
0.001428183;0.03; 14169689;17474355 ;1.23;35.02;
0.001458983;0.08; 22738097;23777816 ;1.05;45.77;
0.001427610;0.07; 13387521;17458431 ;1.30;44.14;
0.001508044;0.08; 14469099;19324488 ;1.34;100.00;
0.001496332;0.07; 20327728;20678611 ;1.02;63.16;
0.001439221;0.07; 16462183;20020628 ;1.22;34.36;
0.001448315;0.06; 19483983;21723934 ;1.11;37.51;
0.001463320;0.07; 15968334;16895219 ;1.06;48.15;
0.001474905;0.04; 19641205;18256105 ;0.93;47.06;
0.001441851;0.04; 23509398;23726719 ;1.01;62.50;
0.001478259;0.08; 14472930;17446561 ;1.21;53.85;
0.001476350;0.06; 20509171;23313192 ;1.14;39.10;
0.001480277;0.04; 14415249;17225955 ;1.19;40.16;
0.001425109;0.04; 16544342;16935183 ;1.02;51.09;
0.001430967;0.04; 15307358;16257111 ;1.06;48.97;
0.001479584;0.03; 15104003;27859554 ;1.84;60.00;
0.001479200;0.04; 14094748;16932077 ;1.20;39.07;
0.001485392;0.08; 21855076;20889573 ;0.96;100.00;
0.001497019;0.08; 15214818;17804679 ;1.17;37.93;
0.001467244;0.08; 15379129;19723502 ;1.28;44.77;
0.001422096;0.06; 20812520;17722407 ;0.85;38.91;
0.001409518;0.03; 25843906;22010665 ;0.85;53.85;
0.001414962;0.04; 16593307;22187276 ;1.34;51.79;
0.001522112;0.08; 14916930;20770289 ;1.39;53.85;
0.001463643;0.08; 14294696;19115352 ;1.34;100.00;
0.001474188;0.08; 15615162;18864817 ;1.21;63.16;
0.001549533;0.04; 14693886;25788446 ;1.76;48.89;
0.001490657;0.03; 21415377;21031241 ;0.98;37.01;
0.001500220;0.04; 16944655;22440505 ;1.32;46.67;
0.001468872;0.04; 14758989;19256703 ;1.30;37.53;
0.001481710;0.08; 14828114;18964096 ;1.28;49.18;
0.001470755;0.06; 20367336;24526828 ;1.20;33.33;
0.001444501;0.07; 24515866;22202716 ;0.91;43.06;
0.001495450;0.04; 14661663;20348964 ;1.39;42.31;
0.001472090;0.04; 19404389;20395450 ;1.05;38.19;
0.001467941;0.04; 17584450;19100506 ;1.09;0.00;
0.001474461;0.06; 26738482;23856756 ;0.89;50.00;
0.001505969;0.07; 19992077;14064082 ;0.70;45.52;
0.001496315;0.04; 19518365;14237844 ;0.73;53.16;
0.001450750;0.03; 15956063;26228340 ;1.64;32.00;
0.001482025;0.04; 14801421;18379621 ;1.24;36.84;
0.001463280;0.08; 13155921;24835435 ;1.89;49.02;
0.001431979;0.04; 14936027;24264341 ;1.62;43.53;
0.001437157;0.06; 15657164;25477296 ;1.63;33.33;
0.001553217;0.06;  8415921;17345989 ;2.06;46.19;
0.001432188;0.08; 15604885;26566183 ;1.70;43.00;
0.001510093;0.03; 19912693;18112147 ;0.91;43.46;
0.001411181;0.04; 15366452;17096758 ;1.11;36.84;
0.001467827;0.03; 18546582;21161341 ;1.14;53.85;
0.001475147;0.08; 14421080;20409380 ;1.42;40.45;
0.001378816;0.08; 15881151;18983426 ;1.20;63.22;
0.001481663;0.08; 15540148;20553226 ;1.32;53.85;
0.001448200;0.04; 21515054;22424980 ;1.04;45.00;
0.001410035;0.08; 14610181;18999203 ;1.30;46.52;
0.001454444;0.06; 19424453;20486489 ;1.05;100.00;
0.001457924;0.06; 18075283;24671171 ;1.36;30.43;
0.001496623;0.07; 25198735;25482116 ;1.01;44.25;
0.001469988;0.08; 13990263;18493120 ;1.32;43.57;
0.001481481;0.04; 18857790;20179847 ;1.07;45.46;
0.001395580;0.04; 21066198;21152411 ;1.00;35.29;
0.001432405;0.03; 27180561;26020666 ;0.96;52.45;
0.001467160;0.04; 15404338;19859229 ;1.29;51.66;
0.001435989;0.06; 14628923;27347910 ;1.87;50.00;
0.001448749;0.06; 20437077;20982435 ;1.03;47.64;
0.001471938;0.08; 15423908;18581399 ;1.20;0.00;
0.001487783;0.08; 19563103;20981551 ;1.07;49.77;
0.001460798;0.04; 22694228;22205041 ;0.98;39.98;
0.001443498;0.04; 21050504;26268146 ;1.25;52.25;
0.001484854;0.06; 14558375;28187050 ;1.94;47.20;
0.001476251;0.09; 14498401;24116414 ;1.66;35.80;
0.001521423;0.08; 14418068;21588547 ;1.50;38.87;
0.001439753;0.03; 20932785;22071781 ;1.05;50.22;
0.001462795;0.04; 15263579;18899795 ;1.24;0.00;
0.001490543;0.08; 14880594;18287153 ;1.23;47.37;
0.001389421;0.07; 21958046;19218800 ;0.88;56.75;
0.001477648;0.06; 16595780;26114467 ;1.57;46.82;
0.001550813;0.03; 13563215;18141752 ;1.34;100.00;
0.001609851;0.08; 14364684;25203768 ;1.75;32.00;
0.001446874;0.08; 15433153;23599901 ;1.53;40.91;
0.001513363;0.07; 37876036;38924413 ;1.03;100.00;
0.001450386;0.06; 20329426;26046876 ;1.28;48.43;
0.001480799;0.06; 22152454;20886029 ;0.94;50.00;
0.001424682;0.03; 23599617;21787588 ;0.92;48.13;
0.001469149;0.08; 14601329;17812431 ;1.22;53.85;
0.001445046;0.03; 27075144;26755596 ;0.99;100.00;
0.001439208;0.03; 17253691;25990989 ;1.51;53.85;
0.001462758;0.04; 14447637;18464420 ;1.28;100.00;
0.001466599;0.08; 14245195;15936768 ;1.12;37.50;
0.001426821;0.06; 21389891;21014597 ;0.98;42.91;
0.001449370;0.03;  9635774;17553381 ;1.82;20.00;
0.001456405;0.04; 21281958;19607112 ;0.92;45.28;
0.001456382;0.04; 14807466;18585007 ;1.26;48.19;
0.001393984;0.04; 17288054;18762217 ;1.09;50.13;
0.001460747;0.04; 13945288;18520164 ;1.33;47.08;
0.001481287;0.03; 17107403;23660077 ;1.38;41.92;
0.001432078;0.06; 21980586;22754314 ;1.04;49.84;
0.001435442;0.08; 16282234;18237323 ;1.12;54.04;
0.001484861;0.06; 21113161;22893734 ;1.08;46.72;
0.001433658;0.03;  8649038;18331848 ;2.12;46.86;
0.001618296;0.08; 13689269;19137976 ;1.40;35.00;
0.001438288;0.06; 19854824;22943558 ;1.16;100.00;
0.001714676;0.07; 14823115;17754752 ;1.20;55.42;
0.001476397;0.08; 18734080;18951745 ;1.01;45.51;
0.001524578;0.08;  9590071;18167711 ;1.89;100.00;
0.001489107;0.07; 20685798;14234518 ;0.69;100.00;
0.001448551;0.04; 18868707;12356154 ;0.65;40.97;
0.001443984;0.03; 18467988;23179781 ;1.26;39.44;
0.001531235;0.03; 22415882;12971102 ;0.58;36.98;
0.001410516;0.04; 16931267;12994219 ;0.77;65.00;
0.001453948;0.03; 25230890;15282730 ;0.61;53.85;
0.001513066;0.04; 14152932;18369639 ;1.30;61.11;
0.001474877;0.04; 16812292;23545491 ;1.40;37.01;
0.001499521;0.08; 15111528;17950744 ;1.19;53.33;
0.001479627;0.03; 15573007;19296880 ;1.24;39.42;
0.001461518;0.04; 16672699;18456624 ;1.11;50.00;
0.001463750;0.04; 15314065;19421124 ;1.27;26.92;
0.001505557;0.04; 15402615;20330628 ;1.32;100.00;
0.001465389;0.08; 15630786;19704587 ;1.26;44.54;
0.001563940;0.07; 18394830;22326415 ;1.21;100.00;
0.001496666;0.04; 33765772;26553429 ;0.79;35.00;
0.001465827;0.03; 23501646;20955408 ;0.89;53.33;
0.001465387;0.04; 14118998;17980604 ;1.27;36.68;
0.001489650;0.04; 14651159;18633160 ;1.27;100.00;
0.001495403;0.04; 19964441;21771482 ;1.09;45.34;
0.001473755;0.04; 21779344;20137129 ;0.92;44.17;
0.001450816;0.06; 17182699;24630973 ;1.43;41.34;
0.001483254;0.08; 20014808;20247728 ;1.01;47.89;
0.001469281;0.03; 24522626;21820402 ;0.89;35.68;
0.001404535;0.08; 14375790;21134265 ;1.47;100.00;
0.001597250;0.08; 12211656;23350152 ;1.91;53.33;
0.001458047;0.04; 15811625;18760133 ;1.19;48.27;
0.001438679;0.04; 17754835;18139258 ;1.02;38.14;
0.001459197;0.07; 25981179;24697739 ;0.95;39.14;
0.001460656;0.06; 19461541;22294015 ;1.15;43.09;
0.001449227;0.04; 14552061;19108764 ;1.31;100.00;
0.001466402;0.03; 14148730;18691130 ;1.32;100.00;
0.001442179;0.08; 14378439;16904833 ;1.18;40.31;
0.001412416;0.08; 13887640;17936186 ;1.29;43.32;
0.001488496;0.04; 13871817;17561003 ;1.27;0.00;
0.001497010;0.03;  8728201;17060061 ;1.95;37.34;
0.001459783;0.08; 15552164;10910761 ;0.70;38.44;
0.001428737;0.04; 20736264;14035600 ;0.68;50.00;
0.001463042;0.07; 20510584;19670219 ;0.96;44.00;
0.001497082;0.07; 20624280;21706939 ;1.05;42.86;
0.001497968;0.06; 19668544;21246587 ;1.08;42.80;
0.001452279;0.08; 14628341;19087594 ;1.30;32.23;
0.001523280;0.04; 14923538;19921524 ;1.33;33.01;
0.001430792;0.07; 14752223;18424094 ;1.25;37.26;
0.001473011;0.04; 20642768;20778943 ;1.01;44.94;
0.001413054;0.08; 14366418;16913985 ;1.18;41.94;
0.001409314;0.08; 14496132;18244667 ;1.26;100.00;
0.001471495;0.08; 18095439;18662749 ;1.03;39.03;
0.001464914;0.04; 14163185;17514733 ;1.24;40.82;
0.001476628;0.07; 19918564;19465056 ;0.98;42.79;
0.001457083;0.04; 14478372;16764053 ;1.16;41.18;
0.001442072;0.03; 15055223;26580089 ;1.77;34.06;
0.001452879;0.06; 14647286;27486948 ;1.88;42.22;
0.001434094;0.04; 14147026;18655087 ;1.32;31.82;
0.001427006;0.04; 14375265;18391603 ;1.28;35.45;
0.001474827;0.04; 14958723;17292541 ;1.16;41.15;
0.001472987;0.08; 15134045;18585926 ;1.23;46.52;
0.001531448;0.04; 20719998;21758031 ;1.05;100.00;
0.001468447;0.03; 14688030;26475829 ;1.80;42.01;
0.001461711;0.03; 19540307;22713660 ;1.16;39.01;
0.001482517;0.04; 14679789;18945762 ;1.29;100.00;
0.001508485;0.04; 21529326;20889345 ;0.97;45.40;
0.001510041;0.03; 18129174;17771054 ;0.98;61.11;
0.001473909;0.03; 21901948;21906443 ;1.00;39.17;
0.001532449;0.07; 15918048;18142737 ;1.14;38.10;
0.001434373;0.08; 33970155;33944970 ;1.00;49.18;
0.001419525;0.04; 14715072;19491025 ;1.32;38.81;
0.001487032;0.08; 14906712;19768078 ;1.33;61.11;
0.001446098;0.04; 14498872;18784303 ;1.30;56.25;
0.001464723;0.03; 29382307;24291284 ;0.83;39.29;
0.001458597;0.04; 21899163;21036478 ;0.96;49.48;
0.001456009;0.08; 15317032;21512644 ;1.40;100.00;
0.001401277;0.08; 14930561;25281073 ;1.69;40.36;
0.001446203;0.07; 15611486;18428926 ;1.18;53.33;
0.001457456;0.07; 31106333;31299038 ;1.01;50.00;
0.001600341;0.04; 14291742;16867603 ;1.18;100.00;
0.001427319;0.03; 22659135;22051173 ;0.97;41.77;
0.001491736;0.08; 23945248;21131112 ;0.88;40.40;
0.001478845;0.07; 21627889;21631572 ;1.00;47.93;
0.001468901;0.08; 14477939;19361583 ;1.34;45.21;
0.001465270;0.08; 13999950;19062347 ;1.36;47.06;
0.001451075;0.08; 15146220;17789649 ;1.17;48.70;
0.001478639;0.08; 14204351;17234921 ;1.21;40.41;
0.001423965;0.03; 15167969;24407267 ;1.61;53.33;
0.001469573;0.07; 20279564;21239026 ;1.05;100.00;
0.001447405;0.04; 20163420;19222360 ;0.95;56.32;
0.001501670;0.04; 14227166;17339519 ;1.22;36.08;
0.001424606;0.04; 21182818;20004656 ;0.94;61.11;
0.001445492;0.08; 13939459;21942223 ;1.57;36.90;
0.001456671;0.08; 14496839;18530065 ;1.28;53.48;
0.001494387;0.04; 15123995;18077345 ;1.20;44.90;
0.001452595;0.08;  8678909;17053012 ;1.96;35.41;
0.001471765;0.04; 20408959;20055578 ;0.98;50.00;
0.001512088;0.04; 14951225;19365739 ;1.30;0.00;
0.001552329;0.04; 14757971;19374025 ;1.31;45.78;
0.001420744;0.06; 14542245;25945521 ;1.78;41.44;
0.001446084;0.08; 14237417;19132406 ;1.34;42.72;
0.001462790;0.08; 22009185;20893228 ;0.95;0.00;
0.001493955;0.08; 19915033;20176196 ;1.01;100.00;
0.001465136;0.04; 21733420;21202528 ;0.98;100.00;
0.001431317;0.04; 14495956;16349738 ;1.13;35.90;
0.001436499;0.08; 14400529;20129091 ;1.40;43.04;
0.001454108;0.04; 20727686;22876268 ;1.10;61.11;
0.001446870;0.06; 22166106;23487283 ;1.06;48.39;
0.001456407;0.03; 14849068;26249673 ;1.77;31.82;
0.001493585;0.07; 20689560;20978595 ;1.01;41.92;
0.001486638;0.08; 15099046;17558884 ;1.16;42.99;
0.001443962;0.06; 15394296;25746304 ;1.67;100.00;
0.001463733;0.03; 14035111;27639314 ;1.97;41.39;
0.001478828;0.04; 24245146;22625044 ;0.93;46.65;
0.001477922;0.08; 20780168;19293778 ;0.93;56.25;
0.001506096;0.04; 14828406;19261665 ;1.30;52.38;
0.001496369;0.03; 16781128;19128955 ;1.14;49.25;
0.001442568;0.09; 14558744;22959593 ;1.58;100.00;
0.001435395;0.04; 14527120;20233802 ;1.39;100.00;
0.001455417;0.04; 14149079;17459767 ;1.23;100.00;
0.001474847;0.07; 20720847;20471869 ;0.99;53.33;
0.001439610;0.04; 14767150;18057223 ;1.22;100.00;
0.001415467;0.04; 15003932;12617420 ;0.84;39.38;
0.001496109;0.03; 16761655;19699872 ;1.18;38.78;
0.001458457;0.04; 15081883;14609974 ;0.97;39.75;
0.001454379;0.04; 15820408;12427670 ;0.79;40.21;
0.001448248;0.04; 15453901;13461673 ;0.87;50.08;
0.001392775;0.04; 20614087;15473683 ;0.75;39.14;
0.001452529;0.03; 22837011;17171761 ;0.75;45.96;
0.001457830;0.04; 15027121;11688408 ;0.78;45.64;
0.001453913;0.07; 19659934;13720805 ;0.70;39.07;
0.001455180;0.03; 21708331;17898232 ;0.82;58.82;
0.001444863;0.07; 25922715;16116544 ;0.62;33.33;
0.001456112;0.03; 17739679;24698586 ;1.39;50.00;
0.001467169;0.04; 14597568;18385187 ;1.26;56.25;
0.001444634;0.08; 14694460;18039196 ;1.23;43.34;
0.001455986;0.04; 19791891;19841883 ;1.00;40.74;
0.001449575;0.03; 16804812;25850365 ;1.54;33.33;
0.001471663;0.08; 19556391;22014192 ;1.13;41.56;
0.001510773;0.07; 22258000;21423277 ;0.96;40.71;
0.001466341;0.04; 17497703;20039667 ;1.15;39.25;
0.001497410;0.08; 14184877;25121954 ;1.77;50.00;
0.001398835;0.08; 20424425;20910560 ;1.02;47.96;
0.001580590;0.04; 14119895;17255411 ;1.22;39.77;
0.001441249;0.08; 15618410;20651838 ;1.32;100.00;
0.001394344;0.08; 15072815;18373811 ;1.22;43.71;
0.001400817;0.08; 15175831;19366131 ;1.28;100.00;
0.001474079;0.04; 14196055;18449827 ;1.30;53.33;
0.001454267;0.08; 16436007;21165766 ;1.29;58.82;
0.001466328;0.04; 20117581;19524456 ;0.97;34.62;
0.001465731;0.08; 23668513;22053523 ;0.93;38.41;
0.001427598;0.04; 15092056;18783609 ;1.24;38.37;
0.001481284;0.08; 24054121;20546167 ;0.85;34.73;
0.001429082;0.08; 14880640;18666178 ;1.25;40.21;
0.001460557;0.06; 21341417;21030064 ;0.99;35.00;
0.001445818;0.06; 18197913;23287191 ;1.28;30.19;
0.001450781;0.04; 14229347;21109677 ;1.48;100.00;
0.003527531;0.15; 18339912;20318844 ;1.11;57.14;
0.001446298;0.04; 13933025;18659558 ;1.34;100.00;
0.001513856;0.08; 26031936;24245826 ;0.93;53.33;
0.001421753;0.08; 14124905;18677573 ;1.32;53.33;
0.001474416;0.04; 15047017;16254370 ;1.08;42.52;
0.001518592;0.04; 14566428;19890493 ;1.37;54.92;
0.001442464;0.08; 14066636;16266463 ;1.16;100.00;
0.001472562;0.08; 15479359;18451573 ;1.19;41.47;
0.001411987;0.03; 23676632;20884735 ;0.88;38.75;
0.001472043;0.04; 18916996;19527498 ;1.03;45.75;
0.001480162;0.04; 15697460;16637478 ;1.06;50.52;
0.001462927;0.04; 14854855;17122906 ;1.15;49.32;
0.001433277;0.08; 15000669;17450904 ;1.16;40.56;
0.001588275;0.08; 14302635; 5880833 ;0.41;;
0.001483665;0.02;  9355339;12101403 ;1.29;;
0.001509159;0.01;  8047611;11993061 ;1.49;;
0.001494118;0.01;  9057403;10751109 ;1.19;;
0.001465805;0.02;  9258867;12866759 ;1.39;;
0.001474923;0.01;  9233391;10951023 ;1.19;;
0.001562588;0.02;  9903365;12270007 ;1.24;;
0.001411883;0.04;  9419100; 1830060 ;0.19;;
0.001452860;0.01;  8637165;11208306 ;1.30;;
0.001496790;0.01;  9374586;11481599 ;1.22;;
0.001489359;0.02;  8632104;11794982 ;1.37;;
