tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001387609;0.05; 18292972;43803348 ;2.39;68.11;
0.001531737;0.11; 18291967;44967818 ;2.46;41.67;
0.001452759;0.05; 18264500;44693094 ;2.45;61.54;
0.001386551;0.11; 18683489;47885014 ;2.56;52.14;
0.001376631;0.05; 18181055;46121440 ;2.54;68.82;
0.001391899;0.05; 19082464;44012437 ;2.31;59.02;
0.001385691;0.05; 20725277;47892935 ;2.31;74.56;
0.001389895;0.05; 18275165;45579824 ;2.49;66.22;
0.001391033;0.10; 18554366;45380461 ;2.45;73.33;
0.001390385;0.11; 18598606;44899334 ;2.41;63.54;
0.001401875;0.05; 20490543;47310904 ;2.31;51.06;
0.001366275;0.11; 18889872;44466264 ;2.35;51.11;
0.001509328;0.11; 18332735;45438188 ;2.48;67.39;
0.001382474;0.11; 20507441;46377650 ;2.26;72.86;
0.001393079;0.06; 18684999;46134851 ;2.47;50.00;
0.001519950;0.06; 18296382;44836184 ;2.45;73.18;
0.001542490;0.11; 18221229;44519215 ;2.44;64.74;
0.001534667;0.10; 18261389;44078738 ;2.41;73.98;
0.001376917;0.06; 19220437;45764943 ;2.38;63.16;
0.001368858;0.05; 18502663;45739364 ;2.47;74.56;
0.001435979;0.06; 18519415;46031231 ;2.49;64.43;
0.001514428;0.06; 18223516;44251658 ;2.43;64.19;
0.001449650;0.11; 18230394;45006911 ;2.47;64.73;
0.001393055;0.05; 18426871;44582962 ;2.42;68.41;
0.001550232;0.06; 18221598;43500335 ;2.39;0.00;
0.001393095;0.05; 18450624;44236783 ;2.40;60.00;
0.001368911;0.05; 18815501;43647000 ;2.32;73.38;
0.001501475;0.05; 18788166;44619009 ;2.37;71.54;
0.001380530;0.05; 18681712;44215183 ;2.37;72.26;
0.001397055;0.11; 18097232;43444285 ;2.40;67.23;
0.001419540;0.06; 19189065;44066903 ;2.30;63.66;
0.001540042;0.06; 18425373;43361771 ;2.35;75.09;
0.001418276;0.06; 18765043;43344693 ;2.31;62.35;
0.001414566;0.10; 18499867;42766179 ;2.31;100.00;
0.001407176;0.10; 18160729;43224011 ;2.38;65.63;
0.001369481;0.11; 18535162;44115463 ;2.38;48.00;
0.001521372;0.05; 19557993;44854644 ;2.29;66.76;
0.001416867;0.05; 18239307;43615171 ;2.39;71.94;
0.001397587;0.11; 18292793;43969565 ;2.40;42.86;
0.001369145;0.11; 22443247;49207493 ;2.19;72.54;
0.001400031;0.05; 19421729;45019154 ;2.32;77.42;
0.001369908;0.05; 18388826;44009740 ;2.39;66.67;
0.001407056;0.06; 18634175;44391911 ;2.38;64.67;
0.001538193;0.10; 18356279;44836306 ;2.44;56.25;
0.001392081;0.06; 19221948;44763322 ;2.33;60.00;
0.001402195;0.11; 19907360;44228943 ;2.22;73.36;
0.001377198;0.05; 18335439;45748013 ;2.50;73.14;
0.001412231;0.06; 19446340;46396111 ;2.39;62.97;
0.001490784;0.11; 19252756;46914765 ;2.44;64.59;
0.001404824;0.11; 20691481;47864506 ;2.31;39.13;
0.001442684;0.11; 18487428;46976432 ;2.54;60.53;
0.001404429;0.11; 18924142;45909484 ;2.43;60.61;
0.001451396;0.05; 19131975;46334388 ;2.42;63.16;
0.001412022;0.11; 18372685;45807698 ;2.49;59.96;
0.001374582;0.11; 18378101;45246049 ;2.46;52.17;
0.001400130;0.10; 19956403;47936250 ;2.40;55.94;
0.001412812;0.05; 19141438;44419371 ;2.32;73.26;
0.001874319;0.10; 18372844;44831471 ;2.44;56.86;
0.001521764;0.10; 20249366;47788926 ;2.36;66.39;
0.001425667;0.05; 18627910;46082266 ;2.47;50.00;
0.001382985;0.05; 18353190;45846312 ;2.50;64.79;
0.001399576;0.11; 18811935;46238647 ;2.46;50.00;
0.001411511;0.05; 20827071;49383847 ;2.37;77.42;
0.001430669;0.11; 20161806;46348830 ;2.30;54.22;
0.001407776;0.05; 21658758;44392366 ;2.05;71.98;
0.001790570;0.10; 18817863;47657615 ;2.53;40.00;
0.001405914;0.11; 22190566;54881192 ;2.47;73.00;
0.001419461;0.05; 18961924;46145188 ;2.43;42.86;
0.001390583;0.11; 19744883;45494391 ;2.30;49.79;
0.001460641;0.06; 19607491;45815187 ;2.34;71.42;
0.001404199;0.05; 20124649;46660092 ;2.32;70.50;
0.001472533;0.05; 18588221;45173497 ;2.43;69.17;
0.001533304;0.06; 19216572;45861430 ;2.39;62.46;
0.001369002;0.05; 18974783;44693454 ;2.36;0.00;
0.001373106;0.05; 18442653;43960757 ;2.38;42.00;
0.001391727;0.11; 18946829;43545838 ;2.30;71.94;
0.001412312;0.06; 18141405;43713853 ;2.41;70.94;
0.001449044;0.05; 19166506;43538638 ;2.27;61.90;
0.001392596;0.05; 18548705;44316087 ;2.39;75.00;
0.001642808;0.11; 18821982;44443809 ;2.36;73.63;
0.001401231;0.11; 18387819;44711670 ;2.43;72.79;
0.001395287;0.11; 18446950;45789045 ;2.48;60.29;
0.001457397;0.10; 18419330;42611086 ;2.31;60.98;
0.001378086;0.05; 18691343;45288702 ;2.42;60.47;
0.001366479;0.05; 18631146;45050704 ;2.42;47.37;
0.001370162;0.11; 18343339;44656751 ;2.43;45.90;
0.001408872;0.11; 18695661;46054190 ;2.46;55.09;
0.001388604;0.11; 18180482;44838757 ;2.47;58.02;
0.001441181;0.06; 14158781;32696775 ;2.31;100.00;
0.001453828;0.04; 14319748;31910395 ;2.23;59.82;
0.001459531;0.09; 14233523;31491848 ;2.21;58.72;
0.001435110;0.05; 13820245;31021565 ;2.24;50.00;
0.001425840;0.10; 14087698;31874177 ;2.26;72.00;
0.002244400;0.16; 14550361;31417974 ;2.16;100.00;
0.001462080;0.09; 14141030;31815423 ;2.25;61.36;
0.001618814;0.11; 14688372;31042110 ;2.11;68.18;
0.001461416;0.10; 14697148;34188945 ;2.33;63.13;
0.001443512;0.09; 14393482;32986050 ;2.29;50.62;
0.001429387;0.04; 14700783;33137205 ;2.25;63.64;
0.001640048;0.05; 14657581;32781680 ;2.24;66.86;
0.001493519;0.11; 15114150;33439578 ;2.21;53.57;
0.001466607;0.05; 13940898;33244057 ;2.38;100.00;
0.001466358;0.04; 14566070;33091424 ;2.27;54.25;
0.001589626;0.10; 14324319;31773734 ;2.22;100.00;
0.001542842;0.11; 14310142;32413306 ;2.27;100.00;
0.001448483;0.10; 14132292;31806990 ;2.25;61.73;
0.001388452;0.10; 15887194;32227649 ;2.03;100.00;
0.001484349;0.09; 13918091;32767127 ;2.35;100.00;
0.001515614;0.10; 13973199;32437876 ;2.32;59.58;
0.001620196;0.05; 14383262;32750648 ;2.28;52.43;
0.001557782;0.09; 14570514;33175139 ;2.28;60.18;
0.001433478;0.10; 14138441;33191031 ;2.35;43.44;
0.001465422;0.09; 13879245;29910230 ;2.16;59.79;
0.001412127;0.06; 14288186;30702057 ;2.15;100.00;
0.001482158;0.10; 20262807;23906299 ;1.18;46.67;
0.001651106;0.09; 14450954;31337678 ;2.17;100.00;
0.001581485;0.11; 13947170;31668322 ;2.27;100.00;
0.001413266;0.05; 15442468;31497950 ;2.04;100.00;
0.001510976;0.04; 14251084;30640745 ;2.15;59.97;
0.001417063;0.05; 14430463;33685709 ;2.33;0.00;
0.001412036;0.04; 14060784;34072495 ;2.42;59.71;
0.001469653;0.05; 19691786;26638385 ;1.35;53.44;
0.001699298;0.10; 13861408;32917141 ;2.37;60.75;
0.001448187;0.05; 13878684;30978488 ;2.23;60.18;
0.001416815;0.09; 13955785;33035013 ;2.37;58.81;
0.001465447;0.07; 14747105;17668861 ;1.20;45.60;
0.001481218;0.08; 15047173;18446066 ;1.23;44.18;
0.001572745;0.08; 10969238;19686368 ;1.79;40.79;
0.001486738;0.04;  9067427;17577570 ;1.94;33.33;
0.001497127;0.08;  8160726;15636200 ;1.92;35.99;
0.001485384;0.08;  9894422;18210820 ;1.84;100.00;
0.001437810;0.08;  8754452;16611526 ;1.90;39.34;
0.001468877;0.08;  9051654;17260651 ;1.91;43.44;
0.001412374;0.08;  8876446;18101377 ;2.04;100.00;
0.001627559;0.06;  8638693;17253158 ;2.00;37.68;
0.001463294;0.04;  8887603;17686169 ;1.99;50.00;
0.001478655;0.04;  8702621;16723978 ;1.92;46.53;
0.001436724;0.08;  9333714;17261391 ;1.85;51.25;
0.001452295;0.08;  9357256;16862075 ;1.80;37.43;
0.001541901;0.08;  8709982;16656769 ;1.91;35.27;
0.001523614;0.04;  9344194;17313286 ;1.85;42.13;
0.001448738;0.04; 11012354;19253702 ;1.75;44.73;
0.001452246;0.08;  9036615;16382292 ;1.81;38.25;
0.001502030;0.08;  9034126;17345128 ;1.92;51.74;
0.001816388;0.09;  9222489;16940702 ;1.84;38.07;
0.001463930;0.08;  8405672;16483226 ;1.96;62.50;
0.001523231;0.08;  8687152;16439041 ;1.89;44.75;
0.001463752;0.04; 21165920;30317980 ;1.43;39.25;
0.001482041;0.08; 15170085;30274321 ;2.00;100.00;
0.001493188;0.09;  8545504;17213787 ;2.01;0.00;
0.001455915;0.08;  8866935;17638396 ;1.99;100.00;
0.001485912;0.04;  8838539;17717689 ;2.00;50.00;
0.001518899;0.04;  9042032;16864481 ;1.87;46.72;
0.001418248;0.04;  8717982;18089366 ;2.07;56.25;
0.001561500;0.09;  8915395;17748311 ;1.99;38.30;
0.001445577;0.03; 20188352;27681908 ;1.37;100.00;
0.001452935;0.06;  8394037;17741787 ;2.11;39.19;
0.001444658;0.03;  9735775;18888218 ;1.94;45.25;
0.001438463;0.06;  9158939;18552429 ;2.03;33.33;
0.001437072;0.03;  8441339;17490955 ;2.07;100.00;
0.001420815;0.06;  9358739;18728798 ;2.00;39.92;
0.001450952;0.03;  9272931;18236497 ;1.97;46.15;
0.001441960;0.03;  8528109;17540131 ;2.06;42.11;
0.001447547;0.06;  8798320;17932272 ;2.04;36.35;
0.001454565;0.06;  8827043;17046360 ;1.93;55.00;
0.001434452;0.06;  9116548;18824992 ;2.06;35.01;
0.001442030;0.03;  8801900;18295964 ;2.08;53.33;
0.001467731;0.03;  8449701;17717718 ;2.10;50.03;
0.001434218;0.06;  8591309;17767056 ;2.07;42.54;
0.001428122;0.06;  9013078;17568529 ;1.95;39.70;
0.001446625;0.06;  8791049;17271944 ;1.96;41.37;
0.001470498;0.03;  9021830;18892562 ;2.09;40.74;
0.001460467;0.03;  9003133;17976210 ;2.00;31.82;
0.001445653;0.03;  9053627;17965467 ;1.98;100.00;
0.001431599;0.03;  8934734;17524295 ;1.96;54.55;
0.001469045;0.03;  9036259;19099773 ;2.11;100.00;
0.001463178;0.03;  9666556;17772310 ;1.84;38.18;
0.001460994;0.03;  8902180;18087849 ;2.03;29.17;
0.001456921;0.03;  8865315;18005292 ;2.03;35.00;
0.001493682;0.04; 18043427;27272726 ;1.51;100.00;
0.001472746;0.06;  8616903;17257615 ;2.00;50.00;
0.001446327;0.03;  8860769;17994708 ;2.03;40.26;
0.001457848;0.06;  9453221;18027189 ;1.91;0.00;
0.001398449;0.03;  8655147;16988275 ;1.96;36.84;
0.001459467;0.06;  9102515;18165792 ;2.00;38.80;
0.001460315;0.03;  9290028;17889606 ;1.93;41.19;
0.001442409;0.06;  9098908;17812895 ;1.96;100.00;
0.001445257;0.03;  9177637;17736323 ;1.93;100.00;
0.001443075;0.03;  9195058;17680909 ;1.92;36.00;
0.001429656;0.03;  8836769;17322956 ;1.96;38.89;
0.001441943;0.03;  9583810;17673563 ;1.84;35.00;
0.001444021;0.06;  9852635;17895055 ;1.82;43.01;
0.001437437;0.06;  9201905;17490131 ;1.90;40.70;
0.001453342;0.06; 10054611;17449725 ;1.74;50.08;
0.001469730;0.06;  8821281;17185933 ;1.95;51.47;
0.001460476;0.06;  8763244;17247946 ;1.97;100.00;
0.001456596;0.06;  9106850;18334733 ;2.01;100.00;
0.001460110;0.03; 11141052;16667275 ;1.50;37.35;
0.001430297;0.03;  8880583;17979563 ;2.02;33.33;
0.001470272;0.03;  8280891;17073381 ;2.06;100.00;
0.001416480;0.03;  9302279;18059364 ;1.94;100.00;
0.001467040;0.06;  9069788;17819653 ;1.96;50.00;
0.001484149;0.06;  8846088;18365336 ;2.08;45.37;
0.001424119;0.03;  9024310;19051974 ;2.11;47.06;
0.001438618;0.06;  9092478;18844379 ;2.07;51.41;
0.001428401;0.03;  8735383;17767212 ;2.03;44.60;
0.001404353;0.03;  9381533;16887078 ;1.80;43.61;
0.001442513;0.03;  9137210;18830234 ;2.06;50.00;
0.001423932;0.03;  8250497;17449391 ;2.11;52.75;
0.001456121;0.06;  9455204;18872692 ;2.00;100.00;
0.001430358;0.03;  8886936;18795295 ;2.11;39.62;
0.001464189;0.03;  8970611;16136265 ;1.80;100.00;
0.001430628;0.06;  8651033;17383495 ;2.01;46.99;
0.001431234;0.03;  9557567;18441034 ;1.93;100.00;
0.001457544;0.03;  8451002;17133727 ;2.03;46.71;
0.001447029;0.06;  8786800;19478351 ;2.22;100.00;
0.001405160;0.06;  9425859;18617198 ;1.98;36.56;
0.001473588;0.06;  8892752;19479981 ;2.19;47.86;
0.001453317;0.06;  9586235;18379800 ;1.92;100.00;
0.001455231;0.06;  9462246;17994349 ;1.90;57.14;
0.001430307;0.03;  8987614;18594234 ;2.07;50.50;
0.001494410;0.03; 25438491;31412253 ;1.23;45.24;
0.001449952;0.06;  9133072;17063265 ;1.87;37.72;
0.001472904;0.03;  8972171;17046620 ;1.90;36.36;
0.001436442;0.03;  8785153;15456256 ;1.76;37.33;
0.001408528;0.06;  9389771;16653201 ;1.77;37.93;
0.001454942;0.03;  9005198;17294920 ;1.92;49.74;
0.001465897;0.03;  9332997;16246573 ;1.74;24.14;
0.001417915;0.06; 10501419;18735477 ;1.78;44.11;
0.001458276;0.03;  8996900;16887744 ;1.88;0.00;
0.001444854;0.06;  8848527;16608681 ;1.88;41.92;
0.001462911;0.03;  8944045;16821397 ;1.88;35.62;
0.001505318;0.03;  9426248;16517802 ;1.75;36.98;
0.001428061;0.03;  9693265;17212730 ;1.78;63.16;
0.001453623;0.03;  8710177;17099973 ;1.96;41.60;
0.001438404;0.06;  9723234;16333906 ;1.68;38.46;
0.001454483;0.06;  9296536;17082581 ;1.84;100.00;
0.001449015;0.03;  9137311;17935996 ;1.96;60.00;
0.001392311;0.06;  9400276;18590851 ;1.98;56.23;
0.001420126;0.03;  9131662;18165110 ;1.99;38.42;
0.001442779;0.03;  9004401;19382046 ;2.15;44.39;
0.001453372;0.03;  8299655;18044200 ;2.17;50.00;
0.001427105;0.03;  9324901;17611933 ;1.89;48.60;
0.001456951;0.03;  8995623;17035353 ;1.89;0.00;
0.001444239;0.06;  9083445;19142185 ;2.11;49.98;
0.001427856;0.06;  9531961;17660221 ;1.85;100.00;
0.001425168;0.06;  9336414;18359049 ;1.97;47.16;
0.001459424;0.05;  9014128;18463202 ;2.05;33.33;
0.001443577;0.06;  9418259;17467602 ;1.85;33.33;
0.001464269;0.06;  9483170;18199616 ;1.92;58.17;
0.001422598;0.06;  8115952;16645506 ;2.05;100.00;
0.001452850;0.06;  8640637;18392160 ;2.13;0.00;
0.001478184;0.03;  9126687;18214499 ;2.00;39.86;
0.001438057;0.06;  9220484;17726517 ;1.92;41.72;
0.001444853;0.06;  9040192;18052608 ;2.00;49.95;
0.001407169;0.06; 14083225;20139506 ;1.43;41.64;
0.001435435;0.03;  9204701;18334890 ;1.99;39.01;
0.001435040;0.06;  9055575;18670481 ;2.06;50.00;
0.001439553;0.06;  8588944;17985717 ;2.09;0.00;
0.001452822;0.06;  8605894;18168000 ;2.11;40.40;
0.001435480;0.03;  8919776;18117339 ;2.03;44.35;
0.001424054;0.06;  8657150;16961159 ;1.96;100.00;
0.001430712;0.03;  8662982;17377423 ;2.01;39.03;
0.001444543;0.06;  8907390;16026864 ;1.80;47.62;
0.001445847;0.03;  9081107;16329838 ;1.80;44.65;
0.001458469;0.03;  9075595;18455216 ;2.03;53.66;
0.001448553;0.03;  9098991;19986502 ;2.20;47.06;
0.001456971;0.06;  8833676;17865132 ;2.02;100.00;
0.001480359;0.03;  9192442;17377526 ;1.89;53.21;
0.001446789;0.03;  8708541;18266809 ;2.10;42.63;
0.001420240;0.03;  8593913;16585199 ;1.93;46.08;
0.001431551;0.03;  8932139;16797735 ;1.88;54.58;
0.001374904;0.03;  8756963;15679772 ;1.79;39.77;
0.001479987;0.03;  8349782;16940449 ;2.03;41.07;
0.001483820;0.06;  8596754;17722553 ;2.06;52.23;
0.001484604;0.03;  8647102;17505035 ;2.02;43.34;
0.001458325;0.03;  9839299;17467752 ;1.78;100.00;
0.001447528;0.06;  8713688;17025459 ;1.95;32.63;
0.001442978;0.06; 15461662;26685948 ;1.73;43.64;
0.001457941;0.06;  9191534;17936614 ;1.95;41.39;
0.001470620;0.06;  9575884;17718535 ;1.85;100.00;
0.001450669;0.03;  9404578;18001435 ;1.91;30.83;
0.001444173;0.06;  9193864;19055060 ;2.07;52.76;
0.001406432;0.03; 14388040;25252763 ;1.76;37.82;
0.001422739;0.06;  9391377;18160545 ;1.93;46.12;
0.001439685;0.03;  9193935;17807250 ;1.94;54.27;
0.001444100;0.06;  8579025;18309241 ;2.13;50.31;
0.001433964;0.03;  8491297;18081427 ;2.13;45.92;
0.001461837;0.06;  8890070;17498390 ;1.97;42.13;
0.001490575;0.06;  9211129;18285468 ;1.99;0.00;
0.001418519;0.03;  9249161;17270000 ;1.87;39.09;
0.001462640;0.03;  9109238;16509671 ;1.81;40.87;
0.001446994;0.03;  9094819;17033397 ;1.87;45.93;
0.001428819;0.03;  9081518;17138308 ;1.89;47.86;
0.001470075;0.06;  9935022;17725080 ;1.78;100.00;
0.001424308;0.03;  8691273;17357357 ;2.00;50.00;
0.001444527;0.03;  8818089;19052053 ;2.16;41.71;
0.001431221;0.03;  8575036;18088831 ;2.11;100.00;
0.001455159;0.03;  8789107;17610082 ;2.00;52.38;
0.001444287;0.06;  8320099;16897360 ;2.03;45.88;
0.001427912;0.06;  8814728;17407586 ;1.97;41.87;
0.001454670;0.03;  8633078;16945024 ;1.96;0.00;
0.001438934;0.06;  8996069;16875878 ;1.88;48.57;
0.001457013;0.05;  9336441;18163488 ;1.95;48.89;
0.001442184;0.03;  9192000;18807615 ;2.05;50.00;
0.001478521;0.06;  9247753;17469337 ;1.89;39.51;
0.001469483;0.03;  7904010;16058804 ;2.03;31.09;
0.001419955;0.06;  8592435;16102027 ;1.87;48.83;
0.001461054;0.03;  9162739;15876125 ;1.73;31.65;
0.001450889;0.06;  8719829;17291245 ;1.98;0.00;
0.001423199;0.06;  9006457;16999707 ;1.89;44.82;
0.001502340;0.03;  8948596;17453131 ;1.95;48.81;
0.001559065;0.03;  8289541;16515814 ;1.99;52.38;
0.001455765;0.06;  8924152;17268010 ;1.93;48.02;
0.001418013;0.03;  9029813;17290460 ;1.91;51.67;
0.001438279;0.06;  8891019;17595441 ;1.98;57.14;
0.001441200;0.06;  9073039;18105935 ;2.00;44.96;
0.001436426;0.03;  9108206;18581302 ;2.04;46.64;
0.001477548;0.03;  8674072;17969095 ;2.07;64.71;
0.001452000;0.03;  9693596;18550802 ;1.91;57.14;
0.001449417;0.06;  8967036;17902076 ;2.00;47.37;
0.001442920;0.06;  8800830;17410874 ;1.98;0.00;
0.001446456;0.03;  9138321;17898644 ;1.96;34.78;
0.001468138;0.03;  8852259;17288140 ;1.95;39.13;
0.001472133;0.03;  9249671;18199059 ;1.97;36.77;
0.001442202;0.03;  9212424;17209165 ;1.87;41.61;
0.001459013;0.03;  8812905;17082393 ;1.94;43.75;
0.001415105;0.06;  9527287;17643422 ;1.85;37.23;
0.001429414;0.03;  8850092;17628832 ;1.99;39.18;
0.001454328;0.03;  8906165;17494024 ;1.96;53.33;
0.001457498;0.06;  9701530;17933635 ;1.85;100.00;
0.001480211;0.03;  8785407;16687898 ;1.90;35.17;
0.001465296;0.03;  9088220;16559167 ;1.82;0.00;
0.001423652;0.03;  8979366;16953353 ;1.89;100.00;
0.001448827;0.03;  9129452;18203110 ;1.99;43.91;
0.001431634;0.03;  8818656;17501482 ;1.98;50.23;
0.001433129;0.06;  9068589;19017896 ;2.10;47.06;
0.001435412;0.03;  8541237;18832165 ;2.20;100.00;
0.001468540;0.06;  9818367;18520754 ;1.89;45.79;
0.001421545;0.06;  9300815;18267316 ;1.96;47.97;
0.001437581;0.03;  8650981;17919706 ;2.07;39.46;
0.001450279;0.03;  8715484;18789211 ;2.16;43.47;
0.001425229;0.03;  8562472;16119948 ;1.88;60.00;
0.001450538;0.03; 10403443;19420755 ;1.87;100.00;
0.001447552;0.06;  9127993;18448509 ;2.02;0.00;
0.001452525;0.03;  9194671;18122729 ;1.97;44.08;
0.001447689;0.03;  8745150;18293207 ;2.09;40.29;
0.001441079;0.06;  8438718;16420496 ;1.95;48.82;
0.001461664;0.03;  8738959;17189761 ;1.97;47.66;
0.001417765;0.03;  9036550;18076565 ;2.00;37.33;
0.001444937;0.06;  8739801;17612773 ;2.02;39.83;
0.001435846;0.06;  8434619;17549381 ;2.08;42.23;
0.001438976;0.06;  9430636;17248599 ;1.83;52.18;
0.001459477;0.06;  9066808;17014221 ;1.88;36.84;
0.001526355;0.06;  8664727;18116467 ;2.09;48.78;
0.001437043;0.06;  8478403;18511613 ;2.18;53.33;
0.001414672;0.06;  8648551;17994393 ;2.08;53.33;
0.001445666;0.03;  9038957;17577675 ;1.94;42.99;
0.001458223;0.03;  8524797;17244059 ;2.02;41.59;
0.001444103;0.03;  8952563;17677859 ;1.97;43.72;
0.001425576;0.03;  8990090;17910712 ;1.99;38.10;
0.001483471;0.03;  8971684;16814812 ;1.87;41.38;
0.001432070;0.03;  9973335;18008501 ;1.81;37.19;
0.001422108;0.06;  9658044;17908743 ;1.85;50.00;
0.001455177;0.06;  8996773;18239133 ;2.03;44.14;
0.001451052;0.06;  9340901;17487068 ;1.87;31.28;
0.001454797;0.06;  8347924;17997399 ;2.16;58.82;
0.001455620;0.06;  9116994;18059957 ;1.98;43.01;
0.001461689;0.06;  8740609;18519114 ;2.12;44.00;
0.001485924;0.03;  9396687;19248580 ;2.05;44.31;
0.001411972;0.06;  9205963;18479146 ;2.01;43.86;
0.001404426;0.06;  9084426;17722389 ;1.95;53.85;
0.001418128;0.03;  9049882;17658840 ;1.95;46.95;
0.001427620;0.03;  9060849;17425302 ;1.92;40.58;
0.001445120;0.03;  9188812;17134778 ;1.86;53.85;
0.001443774;0.03;  8644134;17026527 ;1.97;36.72;
0.001442652;0.06;  8841015;17831637 ;2.02;45.52;
0.001437738;0.07;  8549697;17173727 ;2.01;50.00;
0.001429149;0.06;  9070182;17458415 ;1.92;100.00;
0.001455402;0.03;  9033235;16192007 ;1.79;37.15;
0.001435078;0.03;  9392148;16306261 ;1.74;100.00;
0.001433492;0.06;  9592095;16917793 ;1.76;39.13;
0.001432270;0.06;  9655954;18042629 ;1.87;33.92;
0.001428388;0.06;  8561269;17104802 ;2.00;54.55;
0.001468174;0.03;  8681678;18606783 ;2.14;53.33;
0.001444495;0.03;  8620849;17751603 ;2.06;43.84;
0.001510455;0.03;  9544465;19165899 ;2.01;100.00;
0.001527042;0.03;  8623505;17533678 ;2.03;53.33;
0.001437203;0.03;  9156708;17112561 ;1.87;100.00;
0.001436452;0.03;  9733445;17568724 ;1.80;30.77;
0.001487439;0.03;  9516676;15654741 ;1.64;49.51;
0.001451935;0.03; 10489008;18401286 ;1.75;100.00;
0.001477746;0.06;  8814615;17398285 ;1.97;42.26;
0.001437440;0.03;  9481151;18007984 ;1.90;42.11;
0.001424426;0.03;  9070102;18726548 ;2.06;45.16;
0.001444182;0.06;  9543779;17846714 ;1.87;37.51;
0.001430254;0.03;  8827117;17744871 ;2.01;39.77;
0.001448287;0.06;  9115863;16338286 ;1.79;39.12;
0.001429999;0.03;  9498413;18264716 ;1.92;40.97;
0.001458923;0.03;  8659277;18678558 ;2.16;47.28;
0.001474479;0.06;  8852497;18277547 ;2.06;43.74;
0.001445108;0.03;  8454809;17986603 ;2.13;66.67;
0.001396704;0.06;  8892057;17451771 ;1.96;47.21;
0.001466359;0.03;  8998889;17137981 ;1.90;44.44;
0.001434803;0.06;  8822325;17786557 ;2.02;40.38;
0.001479596;0.06;  8916331;16720769 ;1.88;37.14;
0.001429944;0.03;  9933344;18046190 ;1.82;46.28;
0.001421474;0.06;  8990033;18734210 ;2.08;60.00;
0.001440068;0.06;  9845091;19199164 ;1.95;31.82;
0.001442789;0.06;  8399475;17671580 ;2.10;47.37;
0.001435579;0.06;  9248752;17937292 ;1.94;40.37;
0.001431130;0.06;  9290275;17210471 ;1.85;100.00;
0.001446776;0.03;  8857815;17907882 ;2.02;44.32;
0.001452139;0.03;  8662355;18106693 ;2.09;36.25;
0.001461056;0.06;  8322551;17138114 ;2.06;43.48;
0.001430938;0.03;  9279527;17729580 ;1.91;100.00;
0.001481557;0.03;  9254067;17116060 ;1.85;37.94;
0.001454446;0.03;  8945273;18307215 ;2.05;34.78;
0.001481369;0.06;  9246484;18094199 ;1.96;53.35;
0.001444081;0.03;  8603556;17259400 ;2.01;100.00;
0.001437019;0.03;  8672493;17642229 ;2.03;36.84;
0.001413565;0.03;  9265664;17409542 ;1.88;34.78;
0.001437235;0.06;  8802096;17338782 ;1.97;54.55;
0.001445897;0.03;  8831826;18494213 ;2.09;64.71;
0.001463160;0.06;  8756809;17777923 ;2.03;42.40;
0.001472135;0.06;  9436998;17995189 ;1.91;52.38;
0.001454032;0.06;  9201082;17980531 ;1.95;45.96;
0.001459944;0.03;  9350030;18318473 ;1.96;43.56;
0.001440519;0.03;  9228566;18597008 ;2.02;43.65;
0.001421861;0.06;  8923838;17839943 ;2.00;100.00;
0.001421578;0.03;  8761141;17823587 ;2.03;36.84;
0.001459331;0.06; 10477720;18377643 ;1.75;46.54;
0.001448616;0.06;  9374308;16305431 ;1.74;43.32;
0.001453799;0.03;  8861496;18107800 ;2.04;42.53;
0.001454601;0.03;  9578814;18557816 ;1.94;53.33;
0.001447148;0.06;  9447436;17973065 ;1.90;41.16;
0.001427929;0.06;  8838529;17767496 ;2.01;39.25;
0.001447024;0.06;  9026948;17856024 ;1.98;35.09;
0.001439959;0.03;  9246647;17478729 ;1.89;0.00;
0.001419699;0.03; 10238493;18095324 ;1.77;37.98;
0.001407650;0.03;  8964415;16764582 ;1.87;39.71;
0.001449363;0.03;  8267826;17950235 ;2.17;36.16;
0.001514577;0.03;  9619571;17595004 ;1.83;43.61;
0.001473295;0.06;  8766410;18313565 ;2.09;100.00;
0.001406346;0.06;  8101325;17433605 ;2.15;50.00;
0.001424920;0.05;  8605620;17060302 ;1.98;0.00;
0.001426015;0.03; 10473715;18998454 ;1.81;37.93;
0.001443247;0.03;  9102406;16399427 ;1.80;41.82;
0.001466854;0.03;  9572475;18295481 ;1.91;38.46;
0.001454247;0.03;  8526066;16526963 ;1.94;100.00;
0.001443317;0.06; 11276578;20951630 ;1.86;40.36;
0.001430059;0.06;  8672786;17603682 ;2.03;37.82;
0.001429780;0.03;  9020901;18141366 ;2.01;41.41;
0.001436705;0.03;  8712975;18599615 ;2.13;58.82;
0.001412793;0.03;  9036743;18051890 ;2.00;36.86;
0.001433778;0.03;  8747085;17600062 ;2.01;38.41;
0.001464877;0.06;  8803835;16417348 ;1.86;100.00;
0.001431772;0.06;  9008997;17093490 ;1.90;46.76;
0.001467278;0.06;  9024162;17430226 ;1.93;48.00;
0.001456751;0.06;  9234873;18347064 ;1.99;30.55;
0.001459327;0.06;  8755413;18200252 ;2.08;58.82;
0.001471894;0.03;  9197239;19376740 ;2.11;0.00;
0.001494329;0.06;  9308541;17903114 ;1.92;100.00;
0.001454317;0.03;  9399920;19158598 ;2.04;38.68;
0.001472697;0.03;  8834677;17851493 ;2.02;50.43;
