Indices,Accuracy
[2 5 3 3 6],0.75528371843967
[2 4 3 3 4],0.75528209580061
[3 6 1 4 6],0.75528209580061
[6 3 5 2 5],0.755280878821315
[4 4 2 2 4],0.755280067501785
[6 5 3 5 4],0.755280067501785
[3 4 3 3 3],0.75527966184202
[3 3 2 4 4],0.75527885052249
[1 5 2 1 4],0.755278444862725
[3 6 1 6 6],0.75527803920296
[4 5 4 2 6],0.755276416563899
[5 6 1 4 6],0.755086162134095
[6 2 1 2 5],0.75508575647433
[5 4 1 1 4],0.755085350814565
[2 6 6 3 3],0.75508413383527
[2 3 2 6 2],0.755082511196209
[2 1 4 5 1],0.755082105536444
[1 1 1 6 3],0.755082105536444
[3 4 1 4 1],0.755082105536444
[1 6 5 3 6],0.755081294216914
[1 4 4 1 4],0.755080888557149
[5 5 4 5 1],0.755080888557149
[1 5 5 6 1],0.755079265918089
[3 5 3 1 3],0.755079265918089
[3 5 3 4 3],0.755078860258324
[2 3 3 6 4],0.755075209320439
[3 5 4 4 1],0.755072775361848
[5 5 1 6 6],0.754883737911339
[1 1 1 4 6],0.754882926591809
[5 2 6 3 1],0.754882520932044
[4 1 5 2 4],0.754881709612514
[1 5 3 6 6],0.754880492633219
[3 6 2 3 3],0.754880086973453
[4 6 6 5 3],0.754879681313688
[2 4 4 1 4],0.754878869994158
[4 5 4 4 3],0.754877247355098
[4 6 2 5 4],0.754876841695333
[4 4 4 5 6],0.754876436035568
[4 2 5 4 1],0.754873190757448
[6 5 6 5 3],0.754685775945999
[5 4 5 4 2],0.754685775945999
[1 1 4 1 5],0.754684964626468
[2 6 4 6 5],0.754680908028818
[3 1 3 2 3],0.754680096709288
[4 3 6 2 5],0.754679691049523
[6 6 2 2 3],0.754679285389758
[4 3 6 5 1],0.754678474070228
[5 2 3 4 2],0.754678474070228
[1 4 3 1 4],0.754678474070228
[5 4 1 2 1],0.754678068410463
[4 4 4 6 3],0.754678068410463
[4 4 1 6 3],0.754677662750698
[3 4 2 4 6],0.754675228792107
[4 2 3 1 6],0.754673200493282
[1 5 3 4 5],0.754484163042773
[2 1 6 6 3],0.754481323424418
[2 6 5 3 2],0.754480512104887
[1 4 6 4 2],0.754479295125592
[2 6 1 1 6],0.754478078146297
[1 6 6 3 6],0.754476861167002
[1 6 1 4 4],0.754476455507237
[3 3 3 1 2],0.754475238527942
[4 6 5 2 6],0.754475238527942
[1 1 5 1 4],0.754283361459077
[2 1 6 1 5],0.754281738820017
[5 6 2 6 3],0.754278899201662
[3 1 6 1 3],0.754278493541896
[1 3 3 3 3],0.754278087882131
[3 5 2 3 6],0.754277682222366
[3 3 1 6 5],0.754277682222366
[3 1 1 4 4],0.754277276562601
[5 1 5 5 5],0.754276870902836
[6 4 4 2 3],0.754275248263776
[6 6 1 5 4],0.754274436944246
[2 4 4 3 6],0.754273625624716
[3 3 3 1 3],0.754273219964951
[2 6 1 1 4],0.754272002985656
[6 2 2 2 4],0.754272002985656
[2 6 3 4 4],0.754271191666126
[3 5 1 1 1],0.754269569027065
[3 3 2 2 1],0.75426754072824
[1 1 3 2 4],0.754083371194911
[3 5 6 4 6],0.754080125916791
[5 1 4 1 3],0.754078908937496
[5 2 6 3 4],0.754078503277731
[5 4 5 1 5],0.754076474978906
[5 2 6 6 6],0.754075663659376
[1 6 5 1 4],0.754075663659375
[5 3 1 6 4],0.754074852339846
[3 4 5 4 1],0.754074852339846
[4 4 1 5 2],0.754074852339846
[2 5 1 3 1],0.754073635360551
[2 2 2 6 2],0.75407039008243
[1 2 2 6 6],0.7540695787629
[3 2 2 3 4],0.75406552216525
[5 6 5 4 2],0.7538781073538
[2 4 3 4 2],0.75387729603427
[5 1 1 4 6],0.753876890374505
[1 1 3 4 3],0.75387486207568
[3 6 4 6 5],0.753874456415915
[4 5 6 5 4],0.75387405075615
[5 2 3 1 5],0.753872833776855
[2 1 6 4 6],0.753872833776855
[2 2 3 3 2],0.753871616797559
[4 2 3 1 4],0.753869994158499
[6 4 5 2 4],0.753868777179204
[3 3 6 6 4],0.753865531901084
[1 5 1 3 5],0.753676900110339
[3 4 4 1 2],0.753674060491984
[3 5 1 1 5],0.753673249172454
[4 3 5 5 1],0.753673249172454
[4 1 5 5 4],0.753672843512689
[1 4 6 3 4],0.753672437852924
[5 6 3 2 6],0.753669192574804
[3 1 4 6 3],0.753668786915039
[4 2 5 6 2],0.753668381255274
[5 2 2 4 6],0.753667569935743
[2 3 1 3 2],0.753665947296683
[3 1 6 5 1],0.753480155124294
[2 4 6 4 2],0.753479749464529
[5 1 6 5 2],0.753478126825469
[1 1 1 1 3],0.753475287207114
[2 4 6 3 6],0.753475287207114
[5 6 1 6 4],0.753474881547349
[2 5 3 3 3],0.753474070227819
[4 4 1 2 4],0.753474070227819
[5 3 6 6 2],0.753472447588758
[2 1 4 3 6],0.753471636269228
[1 3 3 6 5],0.753470824949698
[2 3 3 1 1],0.753470824949698
[4 4 5 4 4],0.753470824949698
[4 3 2 5 5],0.753470419289933
[4 3 3 5 2],0.753470013630168
[2 6 4 6 6],0.753469607970403
[4 6 5 5 6],0.753468796650873
[1 5 3 6 2],0.753468390991108
[2 3 3 6 6],0.753468390991108
[2 2 2 3 1],0.753467579671578
[5 6 6 4 3],0.753467579671578
[4 2 4 1 3],0.753466362692283
[3 3 1 6 1],0.753465957032518
[2 6 5 6 1],0.753465145712988
[6 2 4 2 1],0.753462711754397
[2 1 6 3 5],0.753277325241773
[1 1 1 4 5],0.753276919582008
[5 5 3 5 5],0.753274891283183
[5 3 1 3 3],0.753274891283183
[2 3 2 6 5],0.753272051664828
[5 2 3 1 2],0.753270023366002
[6 3 5 2 4],0.753269617706237
[1 3 6 6 1],0.753269212046472
[4 2 2 2 6],0.753268400726942
[5 3 5 1 2],0.753268400726942
[2 3 2 1 3],0.753267995067177
[2 6 1 4 6],0.753267589407412
[4 2 1 2 1],0.753266778087882
[3 5 6 1 4],0.753265155448822
[2 2 2 3 4],0.753263532809762
[5 2 1 6 5],0.753074495359252
[3 1 1 1 2],0.753072061400662
[3 1 4 4 4],0.753071250081132
[5 2 4 3 2],0.753069221782307
[1 5 5 3 1],0.753068816122542
[2 1 1 3 6],0.753068816122542
[2 4 4 6 1],0.753068410462777
[2 1 1 4 1],0.753067599143247
[5 4 5 6 4],0.753067193483482
[4 5 5 5 6],0.753067193483482
[3 1 5 6 4],0.753066382163951
[5 1 2 5 4],0.753064353865126
[2 5 3 4 2],0.752872882456027
[5 5 5 3 5],0.752872071136496
[3 5 6 4 5],0.752871665476731
[5 3 4 6 5],0.752871665476731
[5 4 5 6 6],0.752870854157201
[5 4 5 5 1],0.752870042837671
[2 4 3 1 5],0.752869637177906
[2 1 6 4 2],0.752869637177906
[6 2 4 5 1],0.752869231518141
[3 6 5 6 2],0.752868420198611
[6 6 2 5 3],0.752868014538846
[5 3 1 3 6],0.752865580580256
[1 4 4 6 6],0.752864769260726
[5 3 3 2 4],0.752864769260726
[3 3 6 1 4],0.752859090024015
[3 3 4 6 1],0.75285868436425
[2 5 1 4 1],0.752857467384955
[6 2 5 1 3],0.75285625040566
[5 3 6 6 3],0.752671269552801
[2 5 1 3 5],0.752670052573506
[6 4 1 5 3],0.75266883559421
[5 6 2 4 3],0.75266802427468
[5 4 2 4 3],0.75266721295515
[1 6 1 3 3],0.752666807295385
[3 5 5 3 1],0.75266640163562
[5 5 1 1 3],0.75266559031609
[5 6 3 2 4],0.752665184656325
[3 6 1 1 3],0.752664373336795
[2 6 5 3 1],0.752664373336795
[2 5 2 4 6],0.75266234503797
[2 6 4 1 6],0.752661939378205
[3 5 3 5 1],0.752661939378205
[3 4 6 6 4],0.752661128058675
[4 2 5 1 4],0.75266072239891
[3 2 2 1 1],0.752659911079379
[2 1 3 2 4],0.752466411371455
[3 6 1 4 2],0.752465600051924
[2 5 4 6 6],0.752465194392159
[3 6 4 4 5],0.752464788732394
[5 6 2 4 4],0.752464383072629
[2 1 2 2 4],0.752463977412864
[2 1 1 3 4],0.752461949114039
[3 5 6 3 4],0.752461137794509
[6 5 2 5 3],0.752460732134744
[4 5 3 5 6],0.752459920815214
[4 1 5 4 3],0.752457486856624
[1 4 2 3 5],0.752267638086584
[1 4 4 3 4],0.752267638086584
[4 6 4 5 2],0.752266826767054
[5 1 2 2 6],0.752265609787759
[5 3 6 4 2],0.752265204127994
[5 5 4 1 3],0.752264392808464
[2 5 4 3 5],0.752263987148699
[3 1 6 2 1],0.752263987148699
[3 3 6 4 1],0.752262770169403
[3 5 3 1 2],0.752261958849873
[1 1 2 5 6],0.752261553190108
[6 2 2 5 4],0.752261147530343
[3 5 2 4 6],0.752260741870578
[4 6 4 2 2],0.752260741870578
[1 3 3 6 6],0.752260336210813
[4 2 2 5 2],0.752258713571753
[1 6 3 6 4],0.752256685272928
[3 1 6 2 4],0.752066836502888
[3 1 1 5 5],0.752066025183358
[5 5 5 4 6],0.752064808204063
[3 2 2 4 5],0.752064808204063
[6 4 1 5 4],0.752063591224768
[3 4 1 3 2],0.752062779905238
[5 1 4 4 6],0.752062374245473
[2 6 3 4 3],0.752061968585708
[3 1 2 2 6],0.752060751606413
[5 2 2 4 4],0.752056695008762
[3 6 4 6 6],0.752056695008762
[3 5 2 6 4],0.752054666709937
[3 4 5 1 1],0.752052638411112
[4 3 6 5 5],0.751866846238723
[3 1 5 1 6],0.751861167002012
[3 3 2 4 5],0.751861167002012
[3 3 3 5 1],0.751857921723892
[6 3 5 2 2],0.751857921723892
[2 5 3 6 6],0.751857921723892
[3 2 2 6 2],0.751855893425067
[3 3 2 6 4],0.751854676445771
[5 1 3 2 3],0.751666855974557
[2 6 1 3 3],0.751666450314792
[3 5 6 3 5],0.751666044655027
[5 6 5 6 5],0.751664422015967
[5 2 6 4 1],0.751661988057376
[4 4 5 4 3],0.751661582397611
[4 6 1 5 2],0.751661176737846
[2 2 2 4 1],0.751661176737846
[4 5 2 5 2],0.751661176737846
[1 1 1 4 4],0.751660365418316
[5 4 1 5 1],0.751660365418316
[4 5 4 2 2],0.751659554098786
[6 3 6 5 4],0.751659148439021
[3 6 5 3 4],0.751655497501136
[5 2 6 1 4],0.751653469202311
[3 1 2 2 2],0.751465648731096
[5 4 4 4 6],0.751464431751801
[1 4 1 3 5],0.751462809112741
[2 1 2 5 6],0.751462403452976
[3 3 3 4 3],0.751459563834621
[4 2 6 3 3],0.751456724216265
[6 2 4 5 6],0.751455912896735
[3 6 3 2 4],0.751455912896735
[2 5 4 4 1],0.751454290257675
[1 6 5 3 5],0.751262818848575
[4 4 3 2 5],0.751262818848575
[1 5 4 3 4],0.751262007529045
[1 1 6 4 5],0.751262007529045
[5 4 3 5 5],0.75126160186928
[3 6 6 2 2],0.75125916791069
[1 6 2 2 1],0.75125835659116
[2 5 6 3 4],0.75125835659116
[4 2 6 2 1],0.751257950931395
[1 6 3 4 4],0.75125754527163
[1 2 2 3 5],0.751256328292335
[1 5 2 2 1],0.75125592263257
[2 1 5 1 1],0.75125592263257
[3 2 3 1 2],0.751254705653274
[3 3 2 4 2],0.751254705653274
[3 3 2 3 3],0.751254705653274
[4 3 2 2 4],0.751254299993509
[3 1 4 2 1],0.751253894333744
[4 6 3 2 3],0.751251866034919
[5 3 3 5 5],0.751064856883235
[3 4 2 4 2],0.751062422924645
[1 6 1 2 1],0.75106201726488
[2 5 2 4 5],0.751060394625819
[4 5 6 2 3],0.751059988966054
[5 1 4 5 5],0.751059583306289
[5 1 6 2 2],0.751059177646524
[5 4 5 3 6],0.751058366326994
[5 3 5 3 2],0.751057960667229
[2 6 1 4 2],0.751056743687934
[2 1 3 4 3],0.751056743687934
[6 5 4 5 4],0.751055932368404
[5 3 3 2 6],0.751055932368404
[2 1 4 1 6],0.751055121048874
[5 2 4 6 2],0.751055121048874
[5 4 3 2 6],0.751054309729344
[1 4 5 4 1],0.751053904069579
[5 1 5 3 3],0.751053092750049
[3 3 5 4 1],0.751051064451224
[2 5 4 1 2],0.751049036152398
[1 4 2 3 2],0.750859187382359
[5 5 5 3 2],0.750858376062829
[2 5 5 6 1],0.750856753423768
[5 6 1 4 4],0.750856753423768
[3 5 1 3 6],0.750856347764003
[1 1 4 6 2],0.750854725124943
[4 4 4 2 6],0.750853508145648
[2 2 3 6 2],0.750853508145648
[1 5 1 6 6],0.750853508145648
[5 1 5 6 3],0.750852291166353
[3 3 4 3 4],0.750849857207763
[3 5 6 4 2],0.750660414097488
[5 1 1 2 2],0.750657980138898
[3 5 4 3 5],0.750657574479133
[3 5 6 3 6],0.750656357499838
[4 3 1 2 4],0.750655546180308
[2 1 1 3 3],0.750654734860778
[5 2 2 6 4],0.750654734860778
[1 4 1 3 4],0.750653923541247
[1 3 2 3 2],0.750653112221717
[1 4 5 1 1],0.750653112221717
[1 4 2 1 3],0.750651895242422
[1 4 6 4 6],0.750651895242422
[3 5 3 2 6],0.750648649964302
[4 2 5 6 4],0.750648649964302
[3 5 5 1 1],0.750647027325242
[3 4 4 6 4],0.750647027325242
[1 4 6 4 5],0.750459612513792
[6 1 5 2 3],0.750458395534497
[1 4 2 4 5],0.750457989874732
[5 1 6 5 6],0.750457989874732
[6 3 1 5 4],0.750455555916142
[5 4 6 2 4],0.750453933277082
[5 3 1 4 4],0.750453933277082
[6 2 1 5 6],0.750450282339197
[3 5 1 4 1],0.750450282339196
[5 5 5 2 1],0.750449876679432
[4 2 5 4 6],0.750447848380606
[4 6 3 5 4],0.750447442720841
[1 2 3 6 6],0.750447442720841
[3 2 3 4 4],0.750446225741546
[5 4 1 1 2],0.750256782631271
[5 4 4 4 4],0.750255565651976
[2 1 3 4 4],0.750255565651976
[1 1 2 5 5],0.750255159992211
[2 4 4 3 5],0.750253943012916
[2 6 4 4 2],0.750252726033621
[5 2 6 4 5],0.750251914714091
[1 4 3 3 5],0.750250697734796
[2 5 6 3 2],0.750250697734796
[3 4 1 1 2],0.750250292075031
[1 4 1 6 1],0.750249886415266
[2 4 3 6 6],0.750249886415266
[1 2 3 6 5],0.750249480755501
[5 3 5 6 4],0.750244207178555
[1 5 6 3 5],0.750058820665931
[5 2 6 3 2],0.750055169728046
[5 6 2 5 1],0.750054764068281
[2 1 2 2 2],0.750053952748751
[1 4 6 3 5],0.750052735769455
[1 6 4 6 5],0.750051113130395
[5 5 4 3 3],0.75005070747063
[6 6 4 5 4],0.75005070747063
[1 4 3 4 2],0.750050301810865
[5 3 3 4 2],0.750050301810865
[5 6 4 6 4],0.750050301810865
[1 4 1 1 6],0.750047867852275
[3 5 6 4 4],0.75004583955345
[3 5 4 6 6],0.750043405594859
[1 6 2 4 4],0.74985274550529
[5 1 5 2 1],0.74985274550529
[3 4 1 3 4],0.749851528525995
[2 5 3 6 4],0.749849500227169
[3 4 1 3 5],0.749849500227169
[1 4 2 2 1],0.749849094567404
[1 5 3 4 6],0.749847471928344
[5 2 4 1 2],0.749846660608814
[3 3 6 1 6],0.749844226650224
[3 1 5 3 6],0.749841792691634
[4 2 1 5 1],0.749841792691634
[3 5 3 3 3],0.749840981372104
[1 3 1 4 1],0.749652755241124
[2 2 2 6 5],0.749650726942299
[2 4 6 4 1],0.749649915622769
[5 1 5 1 3],0.749648292983709
[1 3 2 1 2],0.749647887323944
[3 3 1 3 6],0.749647481664179
[3 5 3 2 5],0.749647481664179
[1 3 3 1 5],0.749647076004414
[3 5 3 6 3],0.749646264684884
[3 3 4 1 1],0.749645047705588
[3 3 5 6 1],0.749643425066528
[3 2 2 4 1],0.749643425066528
[2 2 3 4 1],0.749640991107938
[1 5 6 6 2],0.749455198935549
[1 5 6 6 6],0.749450331018368
[5 3 1 6 2],0.749449925358603
[5 4 1 4 4],0.749449519698838
[2 1 4 1 5],0.749449114039073
[4 5 5 6 3],0.749447897059778
[3 4 4 3 5],0.749445868760953
[3 1 2 2 4],0.749445868760953
[5 1 6 2 6],0.749445463101188
[4 2 4 4 5],0.749445057441423
[5 3 6 3 3],0.749445057441423
[1 5 1 3 2],0.749445057441423
[4 4 2 5 4],0.749444651781658
[5 2 6 1 1],0.749444246121893
[2 6 2 2 1],0.749444246121892
[2 2 3 4 2],0.749443029142598
[5 4 1 1 5],0.749250340754203
[6 2 1 5 1],0.749247906795612
[2 1 2 4 3],0.749247501135847
[2 1 1 6 3],0.749247501135847
[5 5 1 6 3],0.749246689816317
[1 4 2 6 2],0.749243850197962
[3 3 2 1 3],0.749241821899137
[1 3 1 3 5],0.749051567469332
[1 4 6 6 2],0.749047510871682
[3 1 1 4 6],0.749047510871682
[5 6 5 4 6],0.749047105211917
[5 6 5 5 1],0.749046699552151
[6 2 6 5 1],0.749046293892387
[4 2 5 4 5],0.749044671253326
[1 6 2 6 4],0.749043859933796
[2 4 6 4 6],0.749043859933796
[1 4 3 1 3],0.749042642954501
[4 2 4 4 4],0.749042642954501
[3 5 1 3 4],0.749042642954501
[3 3 3 4 2],0.749041425975206
[2 1 5 4 1],0.749041425975206
[3 2 3 1 6],0.74903047316155
[5 2 1 3 5],0.748849954566106
[2 5 6 4 2],0.748847114947751
[6 4 5 5 4],0.748845897968456
[1 5 5 1 1],0.748845086648926
[3 5 4 1 5],0.748844275329396
[3 6 6 6 3],0.748843869669631
[1 1 1 4 2],0.748843464009866
[1 2 2 6 5],0.748842652690336
[6 3 5 5 4],0.748841841370805
[5 1 1 4 3],0.74884143571104
[4 5 5 2 6],0.748841030051275
[5 6 6 5 5],0.748651181281236
[1 5 2 4 5],0.748648747322646
[4 6 5 5 5],0.748646313364055
[5 4 4 2 1],0.74864509638476
[1 2 3 3 2],0.74864509638476
[1 3 3 6 2],0.748643879405465
[3 1 1 1 3],0.74864266242617
[1 4 2 4 6],0.748640634127345
[4 4 4 5 2],0.748638200168754
[3 3 3 2 6],0.748637388849224
[1 3 5 1 1],0.748636577529694
[5 5 6 5 5],0.74844713441942
[6 4 5 2 5],0.74844470046083
[1 4 1 1 2],0.748442672162004
[3 6 5 3 5],0.748442266502239
[2 3 2 4 2],0.748441860842474
[1 1 5 3 4],0.748441455182709
[1 6 3 2 5],0.748440238203414
[1 5 4 6 6],0.748439832543649
[5 6 4 1 3],0.748439832543649
[5 6 6 2 4],0.748438615564354
[2 6 2 6 4],0.748438209904589
[3 1 4 3 3],0.748437398585059
[2 5 1 3 4],0.748436181605763
[3 3 5 3 1],0.748434964626469
[1 3 3 5 1],0.748434558966703
[4 3 3 2 3],0.748433341987408
[6 2 1 5 5],0.748245521516194
[2 4 2 4 5],0.748243493217369
[5 5 6 5 1],0.748242276238074
[2 5 4 6 2],0.748241464918543
[1 4 3 4 5],0.748240247939248
[5 6 5 1 3],0.748240247939248
[3 1 4 4 6],0.748239842279483
[5 6 5 4 4],0.748239436619718
[2 4 2 1 3],0.748239030959953
[5 6 5 6 6],0.748237002661128
[1 6 1 6 4],0.748235785681833
[4 2 1 6 3],0.748234568702538
[5 2 3 4 4],0.748234568702538
[4 2 5 3 6],0.748234163042773
[5 4 1 4 5],0.748043502953203
[5 4 6 5 2],0.748041068994613
[1 4 5 3 1],0.748039852015318
[5 5 2 4 3],0.748039446355553
[4 5 5 3 3],0.748038635036023
[3 5 3 1 4],0.748037823716493
[2 4 6 4 4],0.748035389757902
[1 5 2 1 2],0.748034578438372
[2 6 5 3 4],0.748034578438372
[1 3 4 1 1],0.748033767118842
[3 6 1 4 4],0.748033767118842
[1 5 1 4 5],0.747844729668332
[1 4 1 4 2],0.747840267410917
[2 5 6 4 1],0.747839861751152
[1 5 1 3 4],0.747839050431622
[2 1 3 2 6],0.747838644771857
[2 3 2 4 4],0.747836210813267
[4 4 1 2 5],0.747834588174207
[6 2 4 5 5],0.747834182514442
[3 4 1 6 2],0.747833371194911
[4 1 4 2 3],0.747832154215616
[2 4 1 4 1],0.747636626208866
[3 6 5 4 5],0.747636626208866
[1 4 3 4 6],0.747634597910041
[3 5 1 4 2],0.747634192250276
[2 4 3 4 4],0.747632163951451
[3 3 1 6 4],0.747631758291686
[4 3 5 2 1],0.747630946972155
[3 4 2 1 3],0.74762972999286
[5 2 6 1 6],0.74762972999286
[6 3 6 5 3],0.747439881222821
[1 5 4 3 2],0.747438258583761
[5 1 3 5 4],0.74743744726423
[5 3 1 1 5],0.747437041604465
[3 5 4 6 2],0.747435418965405
[1 2 3 1 2],0.74743339066658
[5 5 5 6 4],0.74743176802752
[5 2 2 6 3],0.74743176802752
[1 4 3 6 3],0.747431362367755
[3 2 2 4 6],0.747427305770105
[4 2 1 4 3],0.747427305770105
[3 4 6 1 3],0.747426494450574
[3 6 5 4 6],0.747426494450574
[5 4 5 3 5],0.747239079639125
[4 4 4 2 4],0.747236645680535
[4 4 6 2 3],0.74723624002077
[1 5 1 3 6],0.747235834361005
[3 5 4 6 5],0.747235023041475
[5 5 5 4 4],0.747233400402414
[5 1 6 5 4],0.747231777763354
[1 6 5 3 4],0.747230966443824
[3 2 4 6 1],0.747230966443824
[1 4 4 1 6],0.747230155124294
[3 3 5 1 1],0.747228938144999
[3 2 2 1 4],0.747223258908288
[5 5 5 3 6],0.747036655416369
[1 1 5 1 2],0.747035438437074
[3 6 4 4 2],0.747035032777309
[5 2 5 1 5],0.747033815798014
[1 6 6 2 1],0.747033410138249
[1 4 6 1 3],0.747032193158954
[3 4 4 6 5],0.747032193158954
[1 4 4 1 2],0.747031381839424
[6 2 5 5 5],0.747030164860129
[4 3 5 6 3],0.747029759200363
[4 3 4 3 3],0.747028947880833
[1 3 6 1 1],0.747028542221068
[1 5 2 3 2],0.747028542221068
[2 4 1 3 2],0.747028136561303
[4 5 4 5 6],0.747028136561303
[5 3 5 1 6],0.747027730901538
[1 3 3 1 6],0.747027325241773
[2 5 6 3 6],0.746834636853378
[1 5 6 1 2],0.746831391575258
[4 3 1 5 6],0.746830174595963
[6 2 1 5 2],0.746830174595963
[6 5 5 5 4],0.746829768936198
[4 2 6 2 5],0.746829363276433
[4 4 1 2 6],0.746829363276433
[3 6 3 5 5],0.746828551956903
[3 6 6 2 1],0.746825712338547
[3 4 5 1 2],0.746824089699487
[3 4 5 6 1],0.746822872720192
[2 4 6 4 5],0.746639108846628
[5 6 5 3 3],0.746635457908743
[5 1 1 5 2],0.746632618290388
[1 1 3 5 6],0.746632212630622
[4 2 6 4 3],0.746630184331797
[5 6 5 2 1],0.746629778672032
[1 6 6 6 4],0.746629373012267
[3 3 3 2 4],0.746628156032972
[5 2 6 4 2],0.746628156032972
[5 6 4 4 4],0.746626939053677
[5 2 3 4 6],0.746625316414617
[2 6 1 6 6],0.746431411046927
[3 1 1 5 6],0.746431411046927
[2 5 6 3 1],0.746431411046927
[2 1 2 2 6],0.746429382748101
[5 4 5 4 6],0.746428571428571
[5 2 4 6 6],0.746426948789511
[2 1 1 2 1],0.746426948789511
[5 6 5 6 4],0.746425731810216
[5 3 6 3 2],0.746425731810216
[2 3 3 1 5],0.746425326150451
[4 3 4 6 3],0.746424920490686
[3 5 5 6 5],0.746424514830921
[3 4 2 5 1],0.746422080872331
[5 2 6 3 5],0.746233043421821
[2 4 3 3 5],0.746232637762056
[4 6 5 2 5],0.746231420782761
[6 2 1 2 4],0.746228581164406
[3 6 6 2 4],0.746227769844876
[4 4 3 2 4],0.746227769844876
[6 2 5 3 3],0.746226958525346
[5 5 1 5 1],0.74622574154605
[6 5 1 2 3],0.746224930226521
[1 1 4 2 1],0.746224524566755
[3 4 2 6 4],0.74622330758746
[2 4 6 6 6],0.746222901927695
[6 6 5 2 4],0.74622249626793
[3 6 2 2 1],0.74622087362887
[1 3 4 6 1],0.746220467969105
[2 5 6 3 5],0.746032241838126
[6 6 1 2 3],0.746029807879535
[1 4 2 5 1],0.746029807879535
[5 3 4 4 5],0.746028185240475
[6 6 1 5 3],0.74602777958071
[1 5 1 1 2],0.74602696826118
[1 1 4 4 4],0.74602696826118
[3 1 2 4 3],0.74602615694165
[5 3 5 4 4],0.74602453430259
[3 5 1 1 2],0.746023317323295
[1 2 4 3 1],0.746022100343999
[3 4 1 1 1],0.746021289024469
[3 5 1 6 6],0.746020883364704
[5 6 2 5 5],0.745831845914195
[1 1 3 2 3],0.745828600636074
[1 6 5 4 5],0.745827383656779
[2 3 6 1 2],0.745827383656779
[3 1 5 1 2],0.745825761017719
[3 2 3 6 3],0.745825355357954
[1 5 3 4 2],0.745825355357954
[1 1 5 5 1],0.745824138378659
[3 3 4 6 5],0.745823732718894
[1 1 5 6 4],0.745823327059129
[2 6 3 2 2],0.745822921399364
[2 2 2 4 6],0.745822515739599
[1 3 1 3 2],0.745822110079834
[1 3 5 3 1],0.745821298760304
[1 4 6 3 6],0.745819270461478
[4 3 6 5 6],0.745818053482183
[2 1 3 2 2],0.745628610371909
[5 1 3 5 2],0.745628610371909
[6 3 1 2 3],0.745624959434023
[5 1 2 2 3],0.745624148114493
[6 4 1 2 3],0.745624148114493
[5 6 3 5 6],0.745623336794963
[4 6 1 5 4],0.745623336794963
[5 4 1 6 6],0.745622119815668
[5 2 5 6 1],0.745620497176608
[2 3 3 4 1],0.745620091516843
[3 2 1 3 2],0.745619685857078
[3 3 4 4 1],0.745619280197313
[4 2 5 1 3],0.745619280197313
[3 4 4 1 6],0.745618468877783
[5 2 5 1 1],0.745618063218018
[3 4 4 6 6],0.745617657558253
[3 2 3 4 3],0.745616440578958
[5 4 2 5 2],0.745426591808918
[3 1 1 4 5],0.745425780489388
[5 5 3 2 2],0.745423346530798
[2 3 3 6 3],0.745422940871033
[4 4 5 3 3],0.745422129551503
[3 6 1 3 3],0.745421318231972
[5 4 5 1 6],0.745420506912442
[2 4 6 6 4],0.745418884273382
[2 5 1 1 1],0.745418478613617
[2 4 2 6 4],0.745417261634322
[6 3 1 5 3],0.745226601544753
[2 5 4 6 5],0.745224978905692
[2 1 2 2 5],0.745224167586162
[3 2 6 1 2],0.745222544947102
[1 3 1 6 1],0.745222139287337
[2 5 6 1 6],0.745220922308042
[2 6 5 3 5],0.745220922308042
[5 6 4 5 1],0.745220516648277
[1 4 6 3 2],0.745220516648277
[3 5 4 1 2],0.745219705328747
[5 3 5 3 3],0.745219299668982
[1 2 3 6 2],0.745218488349452
[5 1 3 5 3],0.745217677029921
[1 2 3 1 1],0.745215648731096
[4 5 4 2 4],0.745214837411566
[6 6 5 5 4],0.745213214772506
[5 2 1 4 1],0.745213214772506
[1 1 6 2 1],0.745022554682936
[2 4 6 6 5],0.745022554682936
[3 4 3 2 2],0.745021743363406
[1 1 4 4 6],0.745020932043876
[5 6 3 5 2],0.745020120724346
[2 4 2 4 6],0.745018498085286
[4 6 2 2 4],0.745018092425521
[4 4 4 5 4],0.745017686765756
[3 4 1 6 1],0.745016469786461
[1 5 6 1 5],0.744824998377361
[1 1 4 4 5],0.744824187057831
[2 2 3 3 5],0.74482013046018
[1 6 5 6 5],0.74481931914065
[3 4 1 6 5],0.744818913480885
[1 1 5 1 6],0.744817290841825
[3 3 3 2 5],0.74481688518206
[3 4 6 2 1],0.74481688518206
[2 6 3 2 6],0.74481688518206
[1 4 1 3 6],0.744816479522295
[5 2 2 3 3],0.744816479522295
[3 5 2 6 3],0.74481607386253
[4 2 3 2 5],0.744814045563705
[5 2 2 1 3],0.74481282858441
[4 3 2 5 2],0.74481201726488
[3 1 4 4 5],0.744621762835075
[3 1 6 5 6],0.74461730057766
[2 5 3 6 3],0.744614866619069
[5 3 2 5 1],0.744614866619069
[5 5 3 2 4],0.744614460959304
[2 3 3 1 4],0.744613243980009
[6 2 4 2 4],0.744611621340949
[3 3 6 1 1],0.744607564743298
[4 5 1 5 2],0.744422583890439
[3 3 6 6 2],0.744420961251379
[1 6 5 6 2],0.744418121633024
[4 4 5 2 2],0.744418121633024
[1 5 6 2 1],0.744417310313494
[1 5 6 1 6],0.744416498993964
[5 4 5 2 1],0.744416093334199
[5 2 4 1 5],0.744416093334199
