tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001391561;0.05; 18549743;46231264 ;2.49;67.93;
0.001385812;0.05; 20270645;46378509 ;2.29;77.42;
0.001391226;0.05; 18595482;45464507 ;2.44;64.94;
0.001427457;0.10; 20464891;45317503 ;2.21;75.00;
0.001373076;0.05; 18413999;43714692 ;2.37;0.00;
0.001374226;0.11; 18125730;46929892 ;2.59;55.90;
0.001379974;0.05; 18050982;45350271 ;2.51;64.37;
0.001365131;0.05; 18083751;43708517 ;2.42;64.41;
0.001404670;0.05; 18951663;44101839 ;2.33;73.50;
0.001381353;0.05; 18197974;45729639 ;2.51;72.22;
0.001386826;0.05; 18186363;43828134 ;2.41;72.53;
0.001647483;0.11; 18320491;44526418 ;2.43;59.62;
0.001452726;0.11; 18295770;44793657 ;2.45;50.00;
0.001394508;0.05; 19083845;43801450 ;2.30;54.25;
0.001407015;0.11; 18417731;44231380 ;2.40;75.47;
0.001491591;0.11; 18452276;44948933 ;2.44;77.42;
0.001378029;0.11; 18332995;45958138 ;2.51;74.11;
0.001375016;0.05; 23694935;44881347 ;1.89;66.07;
0.001366800;0.05; 18759859;44272414 ;2.36;73.49;
0.001463302;0.05; 18275327;43790630 ;2.40;74.54;
0.001377754;0.11; 24512070;43893535 ;1.79;66.29;
0.001482703;0.11; 18191597;44977150 ;2.47;72.00;
0.001372194;0.05; 18450362;43897135 ;2.38;73.91;
0.001397481;0.05; 18123478;44787418 ;2.47;55.88;
0.001409109;0.05; 18655937;42027626 ;2.25;67.24;
0.001443505;0.11; 18597032;43875006 ;2.36;61.54;
0.001370372;0.10; 20807915;46495202 ;2.23;36.36;
0.001373227;0.05; 18470535;42356871 ;2.29;100.00;
0.001382013;0.11; 18026299;42993994 ;2.39;70.07;
0.001386042;0.05; 18546761;43016785 ;2.32;77.42;
0.001403146;0.11; 18677794;42862556 ;2.29;77.42;
0.001613658;0.11; 18632591;43337035 ;2.33;74.67;
0.001621666;0.05; 18357885;42728815 ;2.33;69.86;
0.001371799;0.10; 18538847;43030375 ;2.32;65.89;
0.001425923;0.11; 18735405;43071125 ;2.30;73.93;
0.001371923;0.05; 18545674;42975863 ;2.32;63.16;
0.001389706;0.11; 18927942;44245060 ;2.34;69.14;
0.001382881;0.11; 18458190;43318590 ;2.35;100.00;
0.001470508;0.11; 18257511;44778669 ;2.45;50.00;
0.001405245;0.05; 19751857;44325050 ;2.24;66.73;
0.001391111;0.11; 23913078;43831463 ;1.83;63.81;
0.001576209;0.10; 18956080;44450899 ;2.34;65.72;
0.001368092;0.11; 19206497;45003354 ;2.34;64.70;
0.001370912;0.05; 17942106;44185149 ;2.46;65.00;
0.001382896;0.05; 17973054;45353098 ;2.52;72.00;
0.001372022;0.11; 21528494;44176030 ;2.05;73.89;
0.001382592;0.05; 18210777;44865281 ;2.46;66.86;
0.001404922;0.11; 18157481;44479752 ;2.45;66.09;
0.001424289;0.05; 18122956;44355133 ;2.45;66.02;
0.002108229;0.16; 18212683;46604601 ;2.56;65.92;
0.003482856;0.22; 18345222;45931201 ;2.50;56.25;
0.001426031;0.05; 19987345;48750112 ;2.44;59.23;
0.001398995;0.05; 18196274;45415282 ;2.50;65.61;
0.001384118;0.11; 18679459;45742178 ;2.45;74.82;
0.001379113;0.05; 18560512;46275252 ;2.49;74.23;
0.001412172;0.05; 18748718;45687118 ;2.44;45.83;
0.001591373;0.11; 18804660;44683558 ;2.38;74.08;
0.001410997;0.06; 18420970;45709324 ;2.48;66.05;
0.001390583;0.05; 20185310;47297036 ;2.34;100.00;
0.001377363;0.11; 18580605;44776296 ;2.41;66.76;
0.001384745;0.05; 18153593;45174198 ;2.49;74.50;
0.001373041;0.05; 18254196;43535916 ;2.38;61.90;
0.001378309;0.11; 18349329;44796695 ;2.44;33.33;
0.001371021;0.05; 19445627;47454152 ;2.44;42.86;
0.001382577;0.06; 18234881;45623435 ;2.50;73.80;
0.001409716;0.06; 18280928;45198550 ;2.47;74.97;
0.001375530;0.11; 18519169;45212729 ;2.44;71.48;
0.001388546;0.05; 18917220;44858967 ;2.37;60.00;
0.001386342;0.06; 18587493;42826337 ;2.30;100.00;
0.001451122;0.05; 20066146;46680945 ;2.33;0.00;
0.001576975;0.05; 18126346;42730239 ;2.36;72.88;
0.001379736;0.11; 18031942;42927561 ;2.38;50.00;
0.001388642;0.05; 18943565;46022521 ;2.43;74.56;
0.001388982;0.05; 18337512;44204222 ;2.41;75.00;
0.001375355;0.10; 18772811;43760073 ;2.33;70.77;
0.001470906;0.05; 17869903;44504158 ;2.49;77.42;
0.001392862;0.06; 18531985;43436183 ;2.34;58.29;
0.001427221;0.11; 18387979;44107369 ;2.40;42.86;
0.001374181;0.05; 18528403;44504285 ;2.40;57.27;
0.001536477;0.10; 18574357;44863367 ;2.42;0.00;
0.001433327;0.05; 18318047;44973417 ;2.46;64.50;
0.001390761;0.05; 19533971;47275346 ;2.42;100.00;
0.001452310;0.05; 19099754;44131124 ;2.31;75.00;
0.001385913;0.05; 21948664;44341145 ;2.02;74.16;
0.001388477;0.05; 20859723;48901506 ;2.34;71.79;
0.001490527;0.10; 18290400;45000121 ;2.46;77.14;
0.001391555;0.11; 18192946;43114070 ;2.37;77.42;
0.001525026;0.08; 13917630;30935254 ;2.22;64.34;
0.001511176;0.10; 13851651;31837018 ;2.30;60.84;
0.001436339;0.04; 19981665;35343413 ;1.77;100.00;
0.001623024;0.11; 14093623;32000526 ;2.27;60.00;
0.001474050;0.08; 14031435;32154906 ;2.29;69.57;
0.001924269;0.10; 13877689;32309166 ;2.33;59.89;
0.002070856;0.10; 14086267;32261469 ;2.29;100.00;
0.001428931;0.05; 13900668;31937307 ;2.30;63.23;
0.001558920;0.09; 13119334;30020429 ;2.29;70.83;
0.001474909;0.09; 13948252;30530093 ;2.19;0.00;
0.001481844;0.10; 13873330;32494391 ;2.34;100.00;
0.001402547;0.10; 19226405;37889687 ;1.97;100.00;
0.001395406;0.05; 14288364;33091315 ;2.32;65.22;
0.001656980;0.10; 13559692;32095001 ;2.37;100.00;
0.001535406;0.10; 14352117;32438606 ;2.26;62.69;
0.001469498;0.04; 25004253;32757826 ;1.31;58.70;
0.001620287;0.10; 14193449;30867774 ;2.17;58.38;
0.001565814;0.10; 14465403;34097367 ;2.36;57.23;
0.001405091;0.04; 14482748;33287672 ;2.30;60.68;
0.001498213;0.10; 17177699;31939707 ;1.86;70.83;
0.001499469;0.04; 14012849;33976317 ;2.42;54.68;
0.001469048;0.05; 13666512;30068585 ;2.20;60.26;
0.001461502;0.09; 14043690;31097614 ;2.21;56.75;
0.001449683;0.04; 14145588;30720727 ;2.17;60.75;
0.001409812;0.05; 13859599;32214660 ;2.32;100.00;
0.001549710;0.05; 16266811;31910190 ;1.96;58.01;
0.001453130;0.09; 13794499;33128444 ;2.40;63.64;
0.001432582;0.10; 13916669;32416398 ;2.33;0.00;
0.001448200;0.08; 13823559;31103197 ;2.25;71.96;
0.001632077;0.08; 13763652;30985310 ;2.25;0.00;
0.001427014;0.04; 13825279;32155135 ;2.33;63.86;
0.001383257;0.10; 18930988;31053901 ;1.64;61.42;
0.001445430;0.04; 13594302;31042965 ;2.28;66.10;
0.001675719;0.05; 13689765;30472619 ;2.23;63.68;
0.001541033;0.10; 14543460;31531133 ;2.17;56.25;
0.001500110;0.10; 14129950;31039910 ;2.20;66.11;
0.001438936;0.08; 14266281;33315612 ;2.34;61.68;
0.001606482;0.05; 13685716;31809753 ;2.32;60.63;
0.001520224;0.04; 14180401;32024666 ;2.26;60.81;
0.001527564;0.10; 13775940;30503649 ;2.21;64.23;
0.001674530;0.10; 14698702;32444870 ;2.21;61.27;
0.001669536;0.10; 14103431;32532271 ;2.31;56.85;
0.001667726;0.04;  8584311;17266938 ;2.01;45.48;
0.001497848;0.08;  8892131;17921079 ;2.02;100.00;
0.001569411;0.08;  9180783;17882832 ;1.95;53.85;
0.001531998;0.08;  9295898;17415329 ;1.87;39.66;
0.001531578;0.09;  9289255;17284045 ;1.86;52.43;
0.001527541;0.09;  8509837;16424046 ;1.93;58.82;
0.001442735;0.04; 14433998;18356630 ;1.27;35.62;
0.001500162;0.08; 13479839;24619392 ;1.83;33.33;
0.001458610;0.08; 14264871;26546536 ;1.86;100.00;
0.001453604;0.04;  9228907;17034729 ;1.85;100.00;
0.001445227;0.04; 13673575;25238913 ;1.85;53.33;
0.001455651;0.04;  8904186;17086792 ;1.92;41.45;
0.001519508;0.04;  8989481;17230754 ;1.92;36.84;
0.001518612;0.04;  8789075;16919789 ;1.93;100.00;
0.001462235;0.04;  8621906;17096077 ;1.98;46.27;
0.001472883;0.04;  9191617;16620935 ;1.81;41.62;
0.001463209;0.08;  9462219;18522927 ;1.96;100.00;
0.001476409;0.04; 14531735;27376932 ;1.88;51.02;
0.001491203;0.04;  9690282;17676312 ;1.82;43.96;
0.001546206;0.08;  9113032;16839801 ;1.85;42.03;
0.001456761;0.08; 10702866;17691312 ;1.65;47.06;
0.001497408;0.07; 13849795;26941449 ;1.95;38.10;
0.001436756;0.04; 15950672;25366312 ;1.59;43.82;
0.001435103;0.03;  9214564;18166753 ;1.97;33.33;
0.001452142;0.03;  8517513;17522945 ;2.06;65.00;
0.001474755;0.06;  9538055;18263671 ;1.91;50.00;
0.001458648;0.06;  8700459;17909642 ;2.06;43.30;
0.001457121;0.06;  9462652;18776000 ;1.98;41.04;
0.001462936;0.03;  9532692;16815816 ;1.76;46.03;
0.001468182;0.06; 10736961;18113890 ;1.69;36.98;
0.001430644;0.03;  8952099;18076673 ;2.02;43.89;
0.001471062;0.03;  9709462;18079888 ;1.86;39.61;
0.001443071;0.06;  8545594;17503467 ;2.05;48.83;
0.001466859;0.06;  9214067;17596722 ;1.91;30.93;
0.001444737;0.03;  8637991;18214016 ;2.11;63.16;
0.001444689;0.03;  9266599;17899659 ;1.93;36.32;
0.001471666;0.06;  8620782;17532493 ;2.03;45.84;
0.001419146;0.03;  8886504;17002737 ;1.91;47.00;
0.001400076;0.03;  9424324;17851949 ;1.89;0.00;
0.001490517;0.06;  8889277;17690591 ;1.99;0.00;
0.001439837;0.06;  9428904;17752900 ;1.88;41.23;
0.001435557;0.03; 10074770;18134396 ;1.80;100.00;
0.001443490;0.03;  9427697;17557060 ;1.86;47.19;
0.001472886;0.06;  9319465;17440835 ;1.87;52.85;
0.001468843;0.03;  8365291;17242639 ;2.06;50.00;
0.001521342;0.06;  8960300;18375744 ;2.05;36.36;
0.001431982;0.06;  9372462;18871697 ;2.01;38.34;
0.001442724;0.03;  8807088;18006256 ;2.04;0.00;
0.001425247;0.03;  9693023;17046855 ;1.76;38.59;
0.001432832;0.06;  9229531;18594565 ;2.01;100.00;
0.001445452;0.03;  9185097;17797338 ;1.94;35.00;
0.001496364;0.03;  8399436;17499189 ;2.08;35.29;
0.001473155;0.03;  9420265;18265490 ;1.94;42.70;
0.001476074;0.05;  8846384;18344683 ;2.07;53.85;
0.001430322;0.06;  8143204;17525191 ;2.15;33.85;
0.001473297;0.06;  8706706;17525650 ;2.01;39.56;
0.001429344;0.06;  9101755;17630014 ;1.94;44.92;
0.001442120;0.06;  8697946;16694655 ;1.92;45.39;
0.001441524;0.06;  9264416;17974285 ;1.94;41.53;
0.001432309;0.03;  8549331;16254158 ;1.90;26.92;
0.001462687;0.03;  9252325;16837661 ;1.82;63.16;
0.001460849;0.03;  9362485;17280785 ;1.85;0.00;
0.001434482;0.03;  9010569;15721664 ;1.74;0.00;
0.001468721;0.06;  8899652;18018147 ;2.02;42.13;
0.001437917;0.06;  9064481;18347030 ;2.02;100.00;
0.001439276;0.03;  9248882;16301258 ;1.76;49.07;
0.001449121;0.03;  9442954;18034969 ;1.91;49.00;
0.001443464;0.06;  9166968;17613278 ;1.92;39.08;
0.001470937;0.06;  9067172;18584316 ;2.05;100.00;
0.001446878;0.03;  8574212;17697636 ;2.06;53.32;
0.001448648;0.06;  9397603;18306145 ;1.95;39.61;
0.001488207;0.06;  8993192;17674649 ;1.97;36.70;
0.001419514;0.03;  8814323;18137305 ;2.06;41.50;
0.001422099;0.07;  8400686;16303757 ;1.94;36.26;
0.001436424;0.06;  8855945;16858779 ;1.90;36.38;
0.001431917;0.06; 15138234;20116456 ;1.33;35.02;
0.001478019;0.03;  8340033;17942675 ;2.15;50.57;
0.001446431;0.06;  9009499;17950611 ;1.99;48.00;
0.001458848;0.03;  8872138;19048501 ;2.15;0.00;
0.001445526;0.03;  8864515;17761698 ;2.00;35.88;
0.001459115;0.06;  8913531;18422295 ;2.07;43.77;
0.001428797;0.06;  8911260;18464584 ;2.07;45.99;
0.001435212;0.03;  8649664;17799440 ;2.06;54.55;
0.001437019;0.06;  8424625;17599993 ;2.09;51.91;
0.001452244;0.05;  8485999;16904812 ;1.99;100.00;
0.001446804;0.05;  9187266;18875541 ;2.05;63.16;
0.001456895;0.05;  9066494;19075078 ;2.10;48.53;
0.001408586;0.03;  9553733;19130641 ;2.00;57.14;
0.001411586;0.03;  8915750;17737102 ;1.99;100.00;
0.001431209;0.03;  8761225;17952889 ;2.05;53.33;
0.001429251;0.06;  8743903;16665805 ;1.91;48.11;
0.001423712;0.03;  9469173;16602002 ;1.75;35.89;
0.001439996;0.06;  9784824;16566112 ;1.69;100.00;
0.001447605;0.03;  8782634;16379562 ;1.86;38.79;
0.001454969;0.03;  8953581;16705392 ;1.87;100.00;
0.001440780;0.06;  9171657;16400315 ;1.79;61.11;
0.001452587;0.03;  8880513;16486372 ;1.86;100.00;
0.001485466;0.05;  9235279;16952531 ;1.84;50.00;
0.001441401;0.05;  8632118;16981911 ;1.97;42.08;
0.001446925;0.03;  9059661;16725646 ;1.85;47.37;
0.001435479;0.06;  9407073;16397852 ;1.74;43.45;
0.001450386;0.06;  9636677;17063787 ;1.77;38.53;
0.001415593;0.06;  9783696;16991971 ;1.74;36.66;
0.001453161;0.03;  9043172;16929173 ;1.87;100.00;
0.001450695;0.06;  9244018;17201335 ;1.86;56.96;
0.001439901;0.06;  9409192;17557174 ;1.87;100.00;
0.001412819;0.03;  9020415;18261931 ;2.02;44.44;
0.001475894;0.03;  9180475;19426640 ;2.12;30.78;
0.001441453;0.05;  9085821;18363093 ;2.02;44.57;
0.001460545;0.03;  9087627;17559378 ;1.93;36.84;
0.001402778;0.06;  9393248;18012499 ;1.92;0.00;
0.001403357;0.06;  9165299;17661234 ;1.93;57.14;
0.001441343;0.06;  8779641;18430812 ;2.10;50.14;
0.001417468;0.06;  8895962;17388667 ;1.95;61.11;
0.001441989;0.06;  9304988;17871703 ;1.92;33.33;
0.001447169;0.03;  8187348;17771090 ;2.17;38.25;
0.001430891;0.06;  9691822;18801793 ;1.94;35.87;
0.001449122;0.03;  9030909;16991385 ;1.88;38.10;
0.001437295;0.03;  9238601;19001420 ;2.06;47.09;
0.001469564;0.06;  8802631;17916704 ;2.04;37.52;
0.001449612;0.06;  8971364;18246632 ;2.03;36.89;
0.001428207;0.03;  8804595;17823504 ;2.02;44.82;
0.001468385;0.03;  9215002;18626167 ;2.02;0.00;
0.001431300;0.03;  9116841;17665761 ;1.94;43.64;
0.001488078;0.07;  8797240;18210937 ;2.07;100.00;
0.001488923;0.03;  8841495;18058740 ;2.04;37.04;
0.001456711;0.03;  9117864;18900226 ;2.07;35.33;
0.001417653;0.03; 10006399;17670377 ;1.77;100.00;
0.001492310;0.03;  9224038;18838966 ;2.04;50.00;
0.001591871;0.06;  8752753;18083660 ;2.07;44.07;
0.001414139;0.06;  8747084;17318552 ;1.98;58.82;
0.001427453;0.06;  9307325;17060130 ;1.83;47.00;
0.001456417;0.03;  9794600;17015517 ;1.74;0.00;
0.001434799;0.03;  8846332;19070023 ;2.16;49.59;
0.001418510;0.03;  8915300;18605940 ;2.09;46.80;
0.001437814;0.06;  8714768;19222293 ;2.21;0.00;
0.001438569;0.03;  9884076;18472601 ;1.87;41.67;
0.001448782;0.03;  8620362;17519110 ;2.03;39.29;
0.001452316;0.03;  8868800;17828617 ;2.01;45.65;
0.001445648;0.06;  9752360;18501086 ;1.90;50.00;
0.001443006;0.03;  9911214;17810966 ;1.80;38.37;
0.001440195;0.06;  8741947;16295870 ;1.86;42.28;
0.001439994;0.03;  8500599;17238368 ;2.03;43.55;
0.001457411;0.03;  9315938;19121049 ;2.05;57.14;
0.001428406;0.06;  9036581;18047007 ;2.00;42.39;
0.001424632;0.03;  8875592;17358729 ;1.96;100.00;
0.001437097;0.03;  9290320;16783323 ;1.81;38.41;
0.001456318;0.03; 10630907;18915362 ;1.78;37.30;
0.001422004;0.03;  8865024;17208862 ;1.94;42.20;
0.001485144;0.06;  9091019;18760794 ;2.06;100.00;
0.001423507;0.06;  9211646;18520147 ;2.01;57.14;
0.001421037;0.03;  9546774;18105746 ;1.90;0.00;
0.001419650;0.06;  8642587;15677758 ;1.81;42.04;
0.001445155;0.06;  9011877;17564653 ;1.95;57.14;
0.001449810;0.03;  8562940;17884118 ;2.09;100.00;
0.001435339;0.03;  8225211;17870391 ;2.17;42.29;
0.001474548;0.06;  7982092;17683877 ;2.22;47.31;
0.001466876;0.03;  8954901;16917501 ;1.89;61.11;
0.001446443;0.06;  9218774;17735705 ;1.92;39.32;
0.001444803;0.06;  9135284;18358050 ;2.01;42.57;
0.001424641;0.03;  9060222;17017990 ;1.88;40.13;
0.001438755;0.03;  8542891;16454320 ;1.93;45.19;
0.001442664;0.03;  8638580;16992275 ;1.97;35.76;
0.001455424;0.03;  8523891;16633808 ;1.95;39.90;
0.001486367;0.03;  8597232;16906361 ;1.97;50.00;
0.001423728;0.03;  9378221;19958694 ;2.13;47.89;
0.001446922;0.05;  8625918;17542779 ;2.03;50.00;
0.001439662;0.03;  8702699;17904630 ;2.06;38.14;
0.001433856;0.03;  9424438;17783070 ;1.89;100.00;
0.001425245;0.03; 10644852;18171978 ;1.71;38.96;
0.001455941;0.03;  8383294;16260640 ;1.94;100.00;
0.001472978;0.05;  8901614;16945122 ;1.90;100.00;
0.001443502;0.03;  9052090;17021942 ;1.88;37.50;
0.001426989;0.03;  9059638;17395215 ;1.92;50.00;
0.001452659;0.03;  8445530;17183751 ;2.03;39.89;
0.001442276;0.06;  8803396;16544563 ;1.88;42.70;
0.001452985;0.03;  9423287;16653372 ;1.77;100.00;
0.001429919;0.06;  8817927;15392158 ;1.75;41.60;
0.001438164;0.06;  8623251;17221981 ;2.00;100.00;
0.001443162;0.03;  8764469;18180414 ;2.07;57.14;
0.001426989;0.06;  8773109;17818752 ;2.03;50.00;
0.001424256;0.03;  8340398;16974262 ;2.04;46.13;
0.001439470;0.03;  8927841;17290935 ;1.94;25.00;
0.001875913;0.07;  9062882;16160009 ;1.78;43.75;
0.001478704;0.06;  8713446;16987043 ;1.95;45.30;
0.001456687;0.06;  9402702;16381182 ;1.74;35.67;
0.001444577;0.06; 10140772;17375461 ;1.71;30.77;
0.001438805;0.06;  9014696;18378950 ;2.04;0.00;
0.001401163;0.06;  8670300;18599043 ;2.15;49.49;
0.001501768;0.06;  8783771;17708891 ;2.02;38.38;
0.001413018;0.03;  9238618;17166459 ;1.86;49.47;
0.001416983;0.03;  8898028;16450545 ;1.85;47.78;
0.001454258;0.06;  9251717;17300649 ;1.87;37.19;
0.001468775;0.03;  9019670;18000274 ;2.00;36.12;
0.001413270;0.03;  9088201;18577985 ;2.04;37.99;
0.001480895;0.06;  9042027;17861533 ;1.98;37.04;
0.001400554;0.03;  8717594;17096922 ;1.96;42.73;
0.001442417;0.06;  8763318;17509043 ;2.00;46.96;
0.001483825;0.06;  8644155;17129181 ;1.98;43.49;
0.001416920;0.03;  8968530;17317306 ;1.93;46.89;
0.001452693;0.03;  8742780;16806106 ;1.92;39.84;
0.001447438;0.03;  8726912;16641329 ;1.91;39.02;
0.001413272;0.06;  9256675;17378525 ;1.88;52.47;
0.001439367;0.06;  8948916;18516045 ;2.07;39.29;
0.001436095;0.06;  8755245;17763569 ;2.03;44.32;
0.001459720;0.03;  9006842;18092380 ;2.01;100.00;
0.001449690;0.03;  8877280;17881034 ;2.01;38.33;
0.001493231;0.06;  9170339;18401594 ;2.01;55.82;
0.001385612;0.03;  9360712;18046317 ;1.93;62.50;
0.001420583;0.03;  9064136;17257723 ;1.90;57.90;
0.001434164;0.06;  9111012;17010499 ;1.87;38.36;
0.001451421;0.03;  9213570;17043030 ;1.85;36.55;
0.001437526;0.03;  8890124;18337398 ;2.06;34.17;
0.001418827;0.06;  8907611;18874608 ;2.12;100.00;
0.001431331;0.03;  8986383;17825948 ;1.98;42.09;
0.001457243;0.03;  9066817;19496239 ;2.15;100.00;
0.001412983;0.03;  8631440;16223330 ;1.88;47.23;
0.001576045;0.03;  8677708;16956060 ;1.95;45.17;
0.001449832;0.06;  8963741;16680794 ;1.86;0.00;
0.001427771;0.06;  9153020;17142446 ;1.87;30.43;
0.001463046;0.03;  9219233;17598726 ;1.91;51.91;
0.001449000;0.03;  8362399;15711209 ;1.88;100.00;
0.001444534;0.03;  9400223;17865712 ;1.90;53.33;
0.001466214;0.03;  8691332;17793730 ;2.05;53.33;
0.001436989;0.03;  8909369;17638104 ;1.98;100.00;
0.001431539;0.06;  9299059;17970464 ;1.93;50.00;
0.001467952;0.06;  9284020;18569895 ;2.00;47.06;
0.001422813;0.03;  9182464;17221573 ;1.88;50.40;
0.001441971;0.06;  9109231;17383150 ;1.91;38.21;
0.001472667;0.03;  9574340;17908020 ;1.87;39.11;
0.001416701;0.03;  8344756;16995699 ;2.04;100.00;
0.001405508;0.06; 10083659;17652789 ;1.75;35.40;
0.001432678;0.06;  8997173;17908310 ;1.99;39.64;
0.001450188;0.06;  8858537;18161415 ;2.05;38.83;
0.001452415;0.03;  9161309;17923147 ;1.96;50.00;
0.001456522;0.03;  8675002;17610413 ;2.03;100.00;
0.001443924;0.06;  8471095;17820400 ;2.10;57.14;
0.001447906;0.03;  9080954;18518397 ;2.04;45.81;
0.001470625;0.03;  9054500;19035690 ;2.10;40.55;
0.001434352;0.06;  8221653;17448721 ;2.12;45.40;
0.001421259;0.03;  9549489;19142355 ;2.00;38.78;
0.001426809;0.03;  8706792;17290632 ;1.99;50.00;
0.001420510;0.03;  8496372;17141649 ;2.02;43.43;
0.001434542;0.03;  8283410;16394352 ;1.98;100.00;
0.001491617;0.06;  8739727;16655036 ;1.91;45.57;
0.001449872;0.06;  8724234;17096181 ;1.96;39.45;
0.001446766;0.06;  9260800;17631788 ;1.90;41.56;
0.001475598;0.07;  9069842;17115049 ;1.89;41.11;
0.001407700;0.06;  9210164;16120539 ;1.75;35.71;
0.001483069;0.06;  9198275;16611872 ;1.81;51.99;
0.001441391;0.06;  9117469;17059670 ;1.87;100.00;
0.001467033;0.03;  8794950;17408959 ;1.98;40.58;
0.001420215;0.03;  9179538;16737246 ;1.82;47.60;
0.001460013;0.06;  8865689;18794390 ;2.12;33.33;
0.001446294;0.06;  8590104;18012570 ;2.10;46.15;
0.001438709;0.03;  8570606;17820029 ;2.08;42.11;
0.001411490;0.03;  9761139;16816705 ;1.72;100.00;
0.001437041;0.03;  8951299;16846344 ;1.88;54.46;
0.001414852;0.03;  9166564;17377334 ;1.90;57.14;
0.001433887;0.06;  9025010;16309897 ;1.81;100.00;
0.001419855;0.06;  8779579;17652030 ;2.01;43.18;
0.001463891;0.03;  9018773;18235848 ;2.02;30.43;
0.001437575;0.03;  9096091;18116934 ;1.99;42.45;
0.001431900;0.06;  8177532;16869687 ;2.06;100.00;
0.001419793;0.06;  8809074;16592052 ;1.88;34.62;
0.001437928;0.06;  9238252;16693494 ;1.81;44.44;
0.001460187;0.03;  8403167;17368472 ;2.07;30.00;
0.001448008;0.03;  8900508;16622330 ;1.87;100.00;
0.001424624;0.03;  8757006;18239377 ;2.08;31.82;
0.001479806;0.03;  9071013;17831895 ;1.97;41.36;
0.001425684;0.03;  9472060;18067210 ;1.91;53.47;
0.001415221;0.03;  8807704;18053124 ;2.05;60.00;
0.001553214;0.03;  8641909;16956591 ;1.96;41.86;
0.001456228;0.03;  8970250;16944035 ;1.89;44.02;
0.001439319;0.03;  9131813;17393330 ;1.90;31.64;
0.001431652;0.06;  8891568;16945889 ;1.91;36.84;
0.001411781;0.03;  7703736;17424958 ;2.26;48.76;
0.001478080;0.06;  9276453;18666310 ;2.01;41.31;
0.001468981;0.03;  8896680;16647317 ;1.87;0.00;
0.001435945;0.03;  8839268;17459524 ;1.98;100.00;
0.001430158;0.03;  9050521;17388788 ;1.92;63.16;
0.001452364;0.03;  8361659;16317292 ;1.95;50.00;
0.001451153;0.06;  9071507;17583753 ;1.94;36.36;
0.001448636;0.03;  8900139;16102678 ;1.81;50.00;
0.001393111;0.03;  8908139;17201438 ;1.93;41.74;
0.001445739;0.03;  8354715;15775656 ;1.89;53.33;
0.001481402;0.06;  9023253;17614622 ;1.95;38.01;
0.001465254;0.06;  9303308;18090866 ;1.94;38.10;
0.001454835;0.06;  8914940;17764109 ;1.99;50.12;
0.001430806;0.03;  8645354;16484305 ;1.91;100.00;
0.001424763;0.03; 16721251;29058806 ;1.74;42.41;
0.001439653;0.03;  9032093;16737402 ;1.85;40.78;
0.001469647;0.03;  9669356;19455800 ;2.01;41.37;
0.001474461;0.06;  8368122;18528638 ;2.21;0.00;
0.001433547;0.03;  8690045;17652816 ;2.03;38.04;
0.001435330;0.03;  8366922;17910087 ;2.14;41.72;
0.001427194;0.03;  9153492;18334489 ;2.00;47.77;
0.001442913;0.03;  9149520;18276756 ;2.00;0.00;
0.001431263;0.06;  9217144;17695271 ;1.92;40.16;
0.001463109;0.06;  9158529;17303904 ;1.89;53.85;
0.001467681;0.06;  8781713;17112910 ;1.95;46.18;
0.001412768;0.03;  8904218;17070302 ;1.92;43.17;
0.001436595;0.03;  9427124;18015257 ;1.91;50.00;
0.001448463;0.03;  9214497;19104874 ;2.07;37.42;
0.001451637;0.03;  9360655;17330566 ;1.85;39.49;
0.001414429;0.03;  9116675;17739108 ;1.95;0.00;
0.001452259;0.03;  8128028;17436284 ;2.15;41.59;
0.001450677;0.06;  8778170;17539478 ;2.00;100.00;
0.001436927;0.06;  8797793;18856457 ;2.14;44.25;
0.001444553;0.03;  9120440;18765563 ;2.06;40.81;
0.001452333;0.06;  8614028;17620675 ;2.05;100.00;
0.001434906;0.03;  8982862;18444986 ;2.05;37.33;
0.001444206;0.03;  8320133;17125428 ;2.06;17.07;
0.001441544;0.03;  8830869;17805272 ;2.02;47.73;
0.001463909;0.03;  8708806;18031990 ;2.07;100.00;
0.001409187;0.06;  8733105;16992365 ;1.95;64.71;
0.001453233;0.06; 10026270;18646079 ;1.86;50.00;
0.001447137;0.06;  8963947;17762525 ;1.98;40.91;
0.001470864;0.06;  9021583;18603628 ;2.06;100.00;
0.001403445;0.03;  9529179;17113525 ;1.80;44.35;
0.001464080;0.06;  9107564;18476855 ;2.03;39.53;
0.001459579;0.06;  8847856;19347924 ;2.19;0.00;
0.001453826;0.06;  9715743;19653596 ;2.02;38.22;
0.001430762;0.06;  8780597;17053926 ;1.94;31.58;
0.001416122;0.06;  9017999;16698129 ;1.85;0.00;
0.001464151;0.06;  9502671;17855842 ;1.88;47.50;
0.001461522;0.06;  8624151;16498605 ;1.91;60.00;
0.001480835;0.03;  8773180;17925426 ;2.04;32.00;
0.001429416;0.03; 14640539;25685757 ;1.75;38.62;
0.001435499;0.03;  8343151;18305718 ;2.19;34.78;
0.001431991;0.03;  9296140;19558613 ;2.10;46.07;
0.001486719;0.03;  9062393;17738152 ;1.96;37.89;
0.001431034;0.03;  9089951;16625478 ;1.83;100.00;
0.001459178;0.03;  8351081;16879558 ;2.02;100.00;
0.001461437;0.06;  8789488;17750408 ;2.02;100.00;
0.001429911;0.03;  9530381;18619250 ;1.95;100.00;
